Location	Name	ID	Count	Slots
General 5-Slot2-Slot1	Empty	0	0	0
General 5-Slot2-Slot2	Empty	0	0	0
General 5-Slot3	Diminished Broken Accord Hands Armor	175975	1	2
General 5-Slot3-Slot1	Empty	0	0	0
General 5-Slot3-Slot2	Empty	0	0	0
General 5-Slot4	Diminished Broken Accord Feet Armor	175976	1	2
General 5-Slot4-Slot1	Empty	0	0	0
General 5-Slot4-Slot2	Empty	0	0	0
General 5-Slot5	Diminished Broken Accord Head Armor	175977	1	2
General 5-Slot5-Slot1	Empty	0	0	0
General 5-Slot5-Slot2	Empty	0	0	0
General 5-Slot6	Diminished Broken Accord Chest Armor	175980	1	2
General 5-Slot6-Slot1	Empty	0	0	0
General 5-Slot6-Slot2	Empty	0	0	0
General 5-Slot7	Cured Spiral Insignia	175113	1	6
General 5-Slot7-Slot1	Empty	0	0	0
General 5-Slot7-Slot2	Empty	0	0	0
General 5-Slot7-Slot3	Empty	0	0	0
General 5-Slot8	Diminished Broken Accord Legs Armor	175979	1	2
General 5-Slot8-Slot1	Empty	0	0	0
General 5-Slot8-Slot2	Empty	0	0	0
General 5-Slot9	Diminished Broken Accord Head Armor	175977	1	2
General 5-Slot9-Slot1	Empty	0	0	0
General 5-Slot9-Slot2	Empty	0	0	0
General 5-Slot10	Empty	0	0	0
General 5-Slot11	Face Plate Mark II	175119	1	6
General 5-Slot11-Slot1	Empty	0	0	0
General 5-Slot11-Slot2	Empty	0	0	0
General 5-Slot11-Slot3	Empty	0	0	0
General 5-Slot12	Melted Spectacles of the Delusional	175117	1	6
General 5-Slot12-Slot1	Empty	0	0	0
General 5-Slot12-Slot2	Empty	0	0	0
General 5-Slot12-Slot3	Empty	0	0	0
General 5-Slot13	Face Plate Mark II	175119	1	6
General 5-Slot13-Slot1	Empty	0	0	0
General 5-Slot13-Slot2	Empty	0	0	0
General 5-Slot13-Slot3	Empty	0	0	0
General 5-Slot14	Diminished Broken Accord Chest Armor	175980	1	2
General 5-Slot14-Slot1	Empty	0	0	0
General 5-Slot14-Slot2	Empty	0	0	0
General 5-Slot15	Cured Spiral Insignia	175113	1	6
General 5-Slot15-Slot1	Empty	0	0	0
General 5-Slot15-Slot2	Empty	0	0	0
General 5-Slot15-Slot3	Empty	0	0	0
General 5-Slot16	Cinder Cloak of Conflict	175128	1	6
General 5-Slot16-Slot1	Empty	0	0	0
General 5-Slot16-Slot2	Empty	0	0	0
General 5-Slot16-Slot3	Empty	0	0	0
General 5-Slot17	Firestorm Captain's Honor	175114	1	6
General 5-Slot17-Slot1	Empty	0	0	0
General 5-Slot17-Slot2	Empty	0	0	0
General 5-Slot17-Slot3	Empty	0	0	0
General 5-Slot18	Diminished Broken Accord Legs Armor	175979	1	2
General 5-Slot18-Slot1	Empty	0	0	0
General 5-Slot18-Slot2	Empty	0	0	0
General 5-Slot19	Diminished Broken Accord Hands Armor	175975	1	2
General 5-Slot19-Slot1	Empty	0	0	0
General 5-Slot19-Slot2	Empty	0	0	0
General 5-Slot20	Melted Spectacles of the Delusional	175117	1	6
General 5-Slot20-Slot1	Empty	0	0	0
General 5-Slot20-Slot2	Empty	0	0	0
General 5-Slot20-Slot3	Empty	0	0	0
General 5-Slot21	Underbulk Phylactery	175131	1	6
General 5-Slot21-Slot1	Empty	0	0	0
General 5-Slot21-Slot2	Empty	0	0	0
General 5-Slot21-Slot3	Empty	0	0	0
General 5-Slot22	Wax Wedding Band	175132	1	6
General 5-Slot22-Slot1	Empty	0	0	0
General 5-Slot22-Slot2	Empty	0	0	0
General 5-Slot22-Slot3	Empty	0	0	0
General 5-Slot23	The Everbark Scourge	175151	1	6
General 5-Slot23-Slot1	Empty	0	0	0
General 5-Slot23-Slot2	Empty	0	0	0
General 5-Slot24	Halbert of the Lave Dweller	175159	1	6
General 5-Slot24-Slot1	Empty	0	0	0
General 5-Slot24-Slot2	Empty	0	0	0
General 5-Slot24-Slot3	Empty	0	0	0
General 5-Slot25	Diminished Broken Accord Wrist Armor	175974	1	2
General 5-Slot25-Slot1	Empty	0	0	0
General 5-Slot25-Slot2	Empty	0	0	0
General 5-Slot26	Eternal Sylvan Stiletto	175154	1	6
General 5-Slot26-Slot1	Empty	0	0	0
General 5-Slot26-Slot2	Empty	0	0	0
General 5-Slot27	Diminished Broken Accord Hands Armor	175975	1	2
General 5-Slot27-Slot1	Empty	0	0	0
General 5-Slot27-Slot2	Empty	0	0	0
General 5-Slot28	Opulent Belt of the Contracted	170995	1	6
General 5-Slot29	Nightglow, Divine Sword of the Deranged	175160	1	6
General 5-Slot29-Slot1	Empty	0	0	0
General 5-Slot29-Slot2	Empty	0	0	0
General 5-Slot29-Slot3	Empty	0	0	0
General 5-Slot30	Polished Femur Maul	175355	1	6
General 5-Slot30-Slot1	Empty	0	0	0
General 5-Slot30-Slot2	Empty	0	0	0
General 5-Slot31	Luminous Mantle of Infinity	175125	1	6
General 5-Slot31-Slot1	Empty	0	0	0
General 5-Slot31-Slot2	Empty	0	0	0
General 5-Slot31-Slot3	Empty	0	0	0
General 5-Slot32	Enduring Cinder of Below	175139	1	6
General 5-Slot32-Slot1	Empty	0	0	0
General 5-Slot32-Slot2	Empty	0	0	0
General 5-Slot32-Slot3	Empty	0	0	0
General 5-Slot32-Slot4	Empty	0	0	0
General 5-Slot33	Legionnaire Bracer of Shattered Dominion	175601	1	6
General 5-Slot33-Slot1	Empty	0	0	0
General 5-Slot33-Slot2	Empty	0	0	0
General 5-Slot33-Slot3	Extra Planar Potential Shard	148442	1	6
General 5-Slot33-Slot4	Empty	0	0	0
General 5-Slot34	Empty	0	0	0
General 5-Slot35	Empty	0	0	0
General 5-Slot36	Empty	0	0	0
General 5-Slot37	Carnelian Rutilated Quartz	172007	2	6
General 5-Slot38	Empty	0	0	0
General 5-Slot39	Empty	0	0	0
General 5-Slot40	Echo of Mastery	110394	1	6
General 5-Slot41	Velium Dagger	30207	1	6
General 5-Slot41-Slot1	Empty	0	0	0
General 5-Slot41-Slot2	Empty	0	0	0
General 5-Slot42	Reactive Striking Gem of Perpetual Reverie	151230	1	6
General 5-Slot43	Tooth Fang Earring	167167	1	6
General 5-Slot44	Covariant Engram	170289	1	6
General 5-Slot45	Covariant Engram	170289	1	6
General 5-Slot46	Grandiose Necklace of the Contracted	161699	1	6
General 5-Slot47	Spectral Luclinite Tower Shield	169941	1	6
General 5-Slot47-Slot1	Empty	0	0	0
General 5-Slot47-Slot2	Empty	0	0	0
General 5-Slot47-Slot3	Empty	0	0	0
General 5-Slot47-Slot4	Empty	0	0	0
General 5-Slot48	Fading Memory Bardiche	151576	1	2
General 5-Slot48-Slot1	Empty	0	0	0
General 5-Slot48-Slot2	Empty	0	0	0
General 5-Slot49	Wand of Everlasting Water	26764	1	6
General 5-Slot49-Slot1	Empty	0	0	0
General 5-Slot50	Grandiose Necklace of the Contracted	161699	1	6
General 6	Scale Seeker's Backpack	151796	1	48
General 6-Slot1	Adroit Amice of Eternal Reverie	171925	1	6
General 6-Slot1-Slot1	Irae Faycite Shard: Dire Rebuke	159544	1	6
General 6-Slot1-Slot2	Empty	0	0	0
General 6-Slot1-Slot3	Polished Sardonyx of Lunacy	171166	1	6
General 6-Slot2	Security Charm of Eternal Reverie	171940	1	6
General 6-Slot2-Slot1	Irae Faycite Shard: Spear of Lazam	159541	1	6
General 6-Slot2-Slot2	Empty	0	0	0
General 6-Slot2-Slot3	Empty	0	0	0
General 6-Slot2-Slot4	Empty	0	0	0
General 6-Slot3	Empty	0	0	0
General 6-Slot4	Riding Bow of Eternal Reverie	171969	1	6
General 6-Slot4-Slot1	Empty	0	0	0
General 6-Slot4-Slot2	Empty	0	0	0
General 6-Slot4-Slot3	Empty	0	0	0
General 6-Slot4-Slot4	Empty	0	0	0
General 6-Slot4-Slot5	Empty	0	0	0
General 6-Slot5	Great Sword of Eternal Reverie	171964	1	6
General 6-Slot5-Slot1	Empty	0	0	0
General 6-Slot5-Slot2	Empty	0	0	0
General 6-Slot5-Slot3	Soultrapper Ornament	111851	1	6
General 6-Slot6	Adroit Ring of Eternal Reverie	171934	1	6
General 6-Slot6-Slot1	Irae Faycite Shard: Touch of Flariton	159542	1	6
General 6-Slot6-Slot2	Phantasmal Luclinite Stone of Resilience	169580	1	6
General 6-Slot6-Slot3	Empty	0	0	0
General 6-Slot7	Defender's Charm of Rebellion	173940	1	6
General 6-Slot7-Slot1	Empty	0	0	0
General 6-Slot7-Slot2	Empty	0	0	0
General 6-Slot7-Slot3	Velium Empowered Gem of Striking	163583	1	6
General 6-Slot7-Slot4	Empty	0	0	0
General 6-Slot8	Guardian's Pauldrons of Rebellion	173923	1	6
General 6-Slot8-Slot1	Empty	0	0	0
General 6-Slot8-Slot2	Empty	0	0	0
General 6-Slot8-Slot3	Empty	0	0	0
General 6-Slot9	War Sword of Eternal Reverie	171951	1	6
General 6-Slot9-Slot1	Empty	0	0	0
General 6-Slot9-Slot2	Empty	0	0	0
General 6-Slot10	Tower Shield of Eternal Reverie	171941	1	6
General 6-Slot10-Slot1	Empty	0	0	0
General 6-Slot10-Slot2	Empty	0	0	0
General 6-Slot10-Slot3	Empty	0	0	0
General 6-Slot10-Slot4	Empty	0	0	0
General 6-Slot11	Empty	0	0	0
General 6-Slot12	Sprung Fingercuff	171732	1	6
General 6-Slot12-Slot1	Empty	0	0	0
General 6-Slot12-Slot2	Empty	0	0	0
General 6-Slot12-Slot3	Empty	0	0	0
General 6-Slot13	Empty	0	0	0
General 6-Slot14	Merope's Gem of Heliacal Rising	169174	1	6
General 6-Slot15	Empty	0	0	0
General 6-Slot16	Empty	0	0	0
General 6-Slot17	Empty	0	0	0
General 6-Slot18	Metamorph: Chromatic Songwing	113594	1	6
General 6-Slot19	Empty	0	0	0
General 6-Slot20	Empty	0	0	0
General 6-Slot21	Arcana Imbued Nigriventer Venom	170879	81	6
General 6-Slot22	Arcana Imbued Mamba Venom	170880	58	6
General 6-Slot23	Steel Ingot	81985	86	6
General 6-Slot24	Empty	0	0	0
General 6-Slot25	Empty	0	0	0
General 6-Slot26	Gleaming Silver Protector Source	111667	1	6
General 6-Slot27	Empty	0	0	0
General 6-Slot28	Steely Stone of Buckling	171179	1	6
General 6-Slot29	Luclinite Ensanguined Gem of Adroitness	167571	1	6
General 6-Slot30	Empty	0	0	0
General 6-Slot31	Merope's Gem of Heliacal Rising	169174	1	6
General 6-Slot32	Empty	0	0	0
General 6-Slot33	Devotee's Focus of the Harbinger	169770	5	6
General 6-Slot34	Acolyte's Focus of the Harbinger	169769	4	6
General 6-Slot35	Leviathan Cabochon	173166	1	6
General 6-Slot36	Gleaming Silver Protector Source	111667	1	6
General 6-Slot37	Emblem of the Suzerain Protector	152425	91	6
General 6-Slot38	Devotee's Defense of Enduring Harmony	138885	1	6
General 6-Slot39	Diminished Broken Accord Wrist Armor	175974	1	2
General 6-Slot39-Slot1	Empty	0	0	0
General 6-Slot39-Slot2	Empty	0	0	0
General 6-Slot40	Lumber Plank	81130	99	6
General 6-Slot41	Leather Roll	81162	124	6
General 6-Slot42	Cloth Bolt	81986	123	6
General 6-Slot43	Darkpaw Torch Ornament	89299	1	6
General 6-Slot44	Writing Ink	81132	16	6
General 6-Slot45	Black Powder Pouch	81133	178	6
General 6-Slot46	Arcana Imbued Gormar Venom	170881	63	6
General 6-Slot47	Medicinal Herbs	81127	144	6
General 6-Slot48	Natural Spices	81129	27	6
General 7	Broodslayer's Chest	151783	1	52
General 7-Slot1	Wax Encrusted Circuit Board	172063	2	6
General 7-Slot2	Cracked Relic Stone	172472	1	6
General 7-Slot3	Ashen Seed	171984	1	6
General 7-Slot4	Anarchic Shatter	172469	1	6
General 7-Slot5	Splintered Wand Segment	172484	1	6
General 7-Slot6	Residual Mana Pebble	172477	1	6
General 7-Slot7	Twisted Silver Pin	172485	1	6
General 7-Slot8	Empty	0	0	0
General 7-Slot9	Empty	0	0	0
General 7-Slot10	Empty	0	0	0
General 7-Slot11	Empty	0	0	0
General 7-Slot12	Empty	0	0	0
General 7-Slot13	Empty	0	0	0
General 7-Slot14	Empty	0	0	0
General 7-Slot15	Empty	0	0	0
General 7-Slot16	Empty	0	0	0
General 7-Slot17	Empty	0	0	0
General 7-Slot18	Empty	0	0	0
General 7-Slot19	Empty	0	0	0
General 7-Slot20	Empty	0	0	0
General 7-Slot21	Empty	0	0	0
General 7-Slot22	Empty	0	0	0
General 7-Slot23	Empty	0	0	0
General 7-Slot24	Empty	0	0	0
General 7-Slot25	Empty	0	0	0
General 7-Slot26	Empty	0	0	0
General 7-Slot27	Empty	0	0	0
General 7-Slot28	Empty	0	0	0
General 7-Slot29	Empty	0	0	0
General 7-Slot30	Empty	0	0	0
General 7-Slot31	Empty	0	0	0
General 7-Slot32	Empty	0	0	0
General 7-Slot33	Empty	0	0	0
General 7-Slot34	Empty	0	0	0
General 7-Slot35	Empty	0	0	0
General 7-Slot36	Empty	0	0	0
General 7-Slot37	Empty	0	0	0
General 7-Slot38	Empty	0	0	0
General 7-Slot39	Empty	0	0	0
General 7-Slot40	Empty	0	0	0
General 7-Slot41	Empty	0	0	0
General 7-Slot42	Empty	0	0	0
General 7-Slot43	Empty	0	0	0
General 7-Slot44	Empty	0	0	0
General 7-Slot45	Empty	0	0	0
General 7-Slot46	Empty	0	0	0
General 7-Slot47	Empty	0	0	0
General 7-Slot48	Empty	0	0	0
General 7-Slot49	Empty	0	0	0
General 7-Slot50	Empty	0	0	0
General 7-Slot51	Empty	0	0	0
General 7-Slot52	Empty	0	0	0
General 8	Broodslayer's Backpack	151799	1	48
General 8-Slot1	Repaired Key of the Jungle	161906	1	6
General 8-Slot2	Repaired Key of Fire	161926	1	6
General 8-Slot3	Repaired Key of Swamps	161916	1	6
General 8-Slot4	Repaired Key of Fear	161936	1	6
General 8-Slot5	Repaired Key of the Void	161941	1	6
General 8-Slot6	Luclinite Defender Source	167183	1	6
General 8-Slot7	Sapphire of Defense	111802	1	6
General 8-Slot8	Overseer Collection Item Dispenser	105880	99	6
General 8-Slot9	Blazing Euphoria Enhancement	161650	1	6
General 8-Slot10	Elegant Maul	151162	1	6
General 8-Slot10-Slot1	Empty	0	0	0
General 8-Slot10-Slot2	Empty	0	0	0
General 8-Slot10-Slot3	Empty	0	0	0
General 8-Slot11	Overseer Collection Item Dispenser Fragment	133773	15	6
General 8-Slot12	Emblem of the Dread Suzerain	152427	5	6
General 8-Slot13	Summoned: Kotahl's Tonic of Clarity	109894	1	6
General 8-Slot14	Inert Median Engram	170292	1	6
General 8-Slot15	Axe of Fallen Leaves	171759	1	6
General 8-Slot15-Slot1	Empty	0	0	0
General 8-Slot15-Slot2	Empty	0	0	0
General 8-Slot15-Slot3	Empty	0	0	0
General 8-Slot16	Overseer Collection Item Dispenser Fragment	133773	91	6
General 8-Slot17	Chestplate of the Dark Flame	81759	1	6
General 8-Slot17-Slot1	Empty	0	0	0
General 8-Slot17-Slot2	Empty	0	0	0
General 8-Slot17-Slot3	Empty	0	0	0
General 8-Slot18	Greater Emblem of the Forge	164584	1	6
General 8-Slot19	Ceremonial Sash of Sahteb Mahlni	169737	1	6
General 8-Slot19-Slot1	Empty	0	0	0
General 8-Slot19-Slot2	Empty	0	0	0
General 8-Slot19-Slot3	Empty	0	0	0
General 8-Slot20	Phantasmal Luclinite Earring of Brilliance	169515	1	6
General 8-Slot20-Slot1	Empty	0	0	0
General 8-Slot20-Slot2	Empty	0	0	0
General 8-Slot20-Slot3	Empty	0	0	0
General 8-Slot21	Emblem of the Overlord	152423	21	6
General 8-Slot22	Mark of Fury	110396	1	6
General 8-Slot23	Unparalleled Intellect Gem of Distant Echoes	111863	1	6
General 8-Slot24	Peridot	10028	170	6
General 8-Slot25	Chunk of Discordian Rock	58028	8	6
General 8-Slot26	Pearl	10024	100	6
General 8-Slot27	The Bone Rod	151934	1	6
General 8-Slot28	Duskbringer's Plate Chestguard of the Hateful	70886	1	6
General 8-Slot28-Slot1	Empty	0	0	0
General 8-Slot28-Slot2	Empty	0	0	0
General 8-Slot29	Acrylian Plate Helm Ornament	149920	1	6
General 8-Slot30	Deluxe Toolbox	17877	1	10
General 8-Slot30-Slot1	Empty	0	0	0
General 8-Slot30-Slot2	Empty	0	0	0
General 8-Slot30-Slot3	Empty	0	0	0
General 8-Slot30-Slot4	Empty	0	0	0
General 8-Slot30-Slot5	Empty	0	0	0
General 8-Slot30-Slot6	Empty	0	0	0
General 8-Slot30-Slot7	Empty	0	0	0
General 8-Slot30-Slot8	Empty	0	0	0
General 8-Slot30-Slot9	Empty	0	0	0
General 8-Slot30-Slot10	Empty	0	0	0
General 8-Slot31	Reactive Honed Gem of the Shackled	151785	1	6
General 8-Slot32	Distillate of Antidote XVII	135330	20	6
General 8-Slot33	Guild Banner Materials	70339	98	6
General 8-Slot34	Stirring Bardiche of the Bound	173759	1	6
General 8-Slot34-Slot1	Empty	0	0	0
General 8-Slot34-Slot2	Empty	0	0	0
General 8-Slot34-Slot3	Empty	0	0	0
General 8-Slot35	Rapier of Legends	127313	1	6
General 8-Slot35-Slot1	Empty	0	0	0
General 8-Slot35-Slot2	Empty	0	0	0
General 8-Slot36	Luclinite Ensanguined Gem of Vigor	167570	1	6
General 8-Slot37	Emerald	10029	86	6
General 8-Slot38	Serene Spring Water	154770	100	6
General 8-Slot39	Trinket of Fen's Return	171373	1	6
General 8-Slot40	Reactive Phantasmal Luclinite Gem of Striking	164567	1	6
General 8-Slot41	Totem of Elitist Rites	68815	1	6
General 8-Slot41-Slot1	Empty	0	0	0
General 8-Slot42	Zun'Muram's Signet of Command	64034	1	6
General 8-Slot43	Reactive Luclinite Ensanguined Gem of Striking	164185	1	6
General 8-Slot44	Selyrah of Fear Saddle	94098	1	6
General 8-Slot45	Faskan Rift	173368	1	6
General 8-Slot46	Potion of Harvest	40606	20	6
General 8-Slot47	Potion of Healing	40607	20	6
General 8-Slot48	Darkened Cobalt Bracer	146248	1	6
General 8-Slot48-Slot1	Empty	0	0	0
General 8-Slot48-Slot2	Empty	0	0	0
General 8-Slot48-Slot3	Empty	0	0	0
General 8-Slot48-Slot4	Empty	0	0	0
General 9	Storm Chaser's Backpack	153975	1	48
General 9-Slot1	Mysterious Message	168146	1	6
General 9-Slot2	Bottle of Dehydrated Storms	169395	1	6
General 9-Slot3	Blasted Scrykin Orb Fragment	169385	13	6
General 9-Slot4	Pristine Mechanical Octopus Oil	169386	1	6
General 9-Slot5	Creased Parchment Sheet	168148	1	6
General 9-Slot6	Empty	0	0	0
General 9-Slot7	Empty	0	0	0
General 9-Slot8	Empty	0	0	0
General 9-Slot9	Empty	0	0	0
General 9-Slot10	Class XII Augmentation Distiller	47012	98	6
General 9-Slot11	Extruded Black Pearl	151936	1	6
General 9-Slot12	Revealed Message	169389	1	6
General 9-Slot13	Pristine Mechanical Octopus Oil	169386	1	6
General 9-Slot14	A Masterfully Marked Map	169391	1	6
General 9-Slot15	Philter of Major Translocation	96467	3	6
General 9-Slot16	Warhelm of Rallos Zek	57914	1	6
General 9-Slot17	Plate Helm Ornament of Swirling Spirits	149949	1	6
General 9-Slot18	Evocation Focus Draught	160185	17	6
General 9-Slot19	Class XXI Augmentation Distiller	47021	92	6
General 9-Slot20	Fishing Bait	13101	977	6
General 9-Slot21	Fishing Bait	13101	745	6
General 9-Slot22	Fellowship Campfire Materials	70338	86	6
General 9-Slot23	Journeyman's Compass	127551	1	6
General 9-Slot24	Damsel of Decay Plate Helm Ornament	145687	1	6
General 9-Slot25	Blade of Jade Ornament	102967	1	6
General 9-Slot26	Bone Chips	13073	100	6
General 9-Slot27	Glowgem	32696	37	6
General 9-Slot28	Irae Faycite Shard: Blood of Shoru	159540	1	6
General 9-Slot29	Silver Protecting Magic of Jubilation	109576	1	6
General 9-Slot30	Irae Faycite Shard: Vitriolic Darkness	159545	1	6
General 9-Slot31	Scalebreaker's Storage Crate	128741	1	6
General 9-Slot32	Stormslayer's Backpack	153978	1	48
General 9-Slot32-Slot1	Empty	0	0	0
General 9-Slot32-Slot2	Empty	0	0	0
General 9-Slot32-Slot3	Empty	0	0	0
General 9-Slot32-Slot4	Empty	0	0	0
General 9-Slot32-Slot5	Empty	0	0	0
General 9-Slot32-Slot6	Empty	0	0	0
General 9-Slot32-Slot7	Empty	0	0	0
General 9-Slot32-Slot8	Empty	0	0	0
General 9-Slot32-Slot9	Empty	0	0	0
General 9-Slot32-Slot10	Empty	0	0	0
General 9-Slot32-Slot11	Empty	0	0	0
General 9-Slot32-Slot12	Empty	0	0	0
General 9-Slot32-Slot13	Empty	0	0	0
General 9-Slot32-Slot14	Empty	0	0	0
General 9-Slot32-Slot15	Empty	0	0	0
General 9-Slot32-Slot16	Empty	0	0	0
General 9-Slot32-Slot17	Empty	0	0	0
General 9-Slot32-Slot18	Empty	0	0	0
General 9-Slot32-Slot19	Empty	0	0	0
General 9-Slot32-Slot20	Empty	0	0	0
General 9-Slot32-Slot21	Empty	0	0	0
General 9-Slot32-Slot22	Empty	0	0	0
General 9-Slot32-Slot23	Empty	0	0	0
General 9-Slot32-Slot24	Empty	0	0	0
General 9-Slot32-Slot25	Empty	0	0	0
General 9-Slot32-Slot26	Empty	0	0	0
General 9-Slot32-Slot27	Empty	0	0	0
General 9-Slot32-Slot28	Empty	0	0	0
General 9-Slot32-Slot29	Empty	0	0	0
General 9-Slot32-Slot30	Empty	0	0	0
General 9-Slot32-Slot31	Empty	0	0	0
General 9-Slot32-Slot32	Empty	0	0	0
General 9-Slot32-Slot33	Empty	0	0	0
General 9-Slot32-Slot34	Empty	0	0	0
General 9-Slot32-Slot35	Empty	0	0	0
General 9-Slot32-Slot36	Empty	0	0	0
General 9-Slot32-Slot37	Empty	0	0	0
General 9-Slot32-Slot38	Empty	0	0	0
General 9-Slot32-Slot39	Empty	0	0	0
General 9-Slot32-Slot40	Empty	0	0	0
General 9-Slot32-Slot41	Empty	0	0	0
General 9-Slot32-Slot42	Empty	0	0	0
General 9-Slot32-Slot43	Empty	0	0	0
General 9-Slot32-Slot44	Empty	0	0	0
General 9-Slot32-Slot45	Empty	0	0	0
General 9-Slot32-Slot46	Empty	0	0	0
General 9-Slot32-Slot47	Empty	0	0	0
General 9-Slot32-Slot48	Empty	0	0	0
General 9-Slot33	Stormslayer's Chest	153962	1	52
General 9-Slot33-Slot1	Empty	0	0	0
General 9-Slot33-Slot2	Empty	0	0	0
General 9-Slot33-Slot3	Empty	0	0	0
General 9-Slot33-Slot4	Empty	0	0	0
General 9-Slot33-Slot5	Empty	0	0	0
General 9-Slot33-Slot6	Empty	0	0	0
General 9-Slot33-Slot7	Empty	0	0	0
General 9-Slot33-Slot8	Empty	0	0	0
General 9-Slot33-Slot9	Empty	0	0	0
General 9-Slot33-Slot10	Empty	0	0	0
General 9-Slot33-Slot11	Empty	0	0	0
General 9-Slot33-Slot12	Empty	0	0	0
General 9-Slot33-Slot13	Empty	0	0	0
General 9-Slot33-Slot14	Empty	0	0	0
General 9-Slot33-Slot15	Empty	0	0	0
General 9-Slot33-Slot16	Empty	0	0	0
General 9-Slot33-Slot17	Empty	0	0	0
General 9-Slot33-Slot18	Empty	0	0	0
General 9-Slot33-Slot19	Empty	0	0	0
General 9-Slot33-Slot20	Empty	0	0	0
General 9-Slot33-Slot21	Empty	0	0	0
General 9-Slot33-Slot22	Empty	0	0	0
General 9-Slot33-Slot23	Empty	0	0	0
General 9-Slot33-Slot24	Empty	0	0	0
General 9-Slot33-Slot25	Empty	0	0	0
General 9-Slot33-Slot26	Empty	0	0	0
General 9-Slot33-Slot27	Empty	0	0	0
General 9-Slot33-Slot28	Empty	0	0	0
General 9-Slot33-Slot29	Empty	0	0	0
General 9-Slot33-Slot30	Empty	0	0	0
General 9-Slot33-Slot31	Empty	0	0	0
General 9-Slot33-Slot32	Empty	0	0	0
General 9-Slot33-Slot33	Empty	0	0	0
General 9-Slot33-Slot34	Empty	0	0	0
General 9-Slot33-Slot35	Empty	0	0	0
General 9-Slot33-Slot36	Empty	0	0	0
General 9-Slot33-Slot37	Empty	0	0	0
General 9-Slot33-Slot38	Empty	0	0	0
General 9-Slot33-Slot39	Empty	0	0	0
General 9-Slot33-Slot40	Empty	0	0	0
General 9-Slot33-Slot41	Empty	0	0	0
General 9-Slot33-Slot42	Empty	0	0	0
General 9-Slot33-Slot43	Empty	0	0	0
General 9-Slot33-Slot44	Empty	0	0	0
General 9-Slot33-Slot45	Empty	0	0	0
General 9-Slot33-Slot46	Empty	0	0	0
General 9-Slot33-Slot47	Empty	0	0	0
General 9-Slot33-Slot48	Empty	0	0	0
General 9-Slot33-Slot49	Empty	0	0	0
General 9-Slot33-Slot50	Empty	0	0	0
General 9-Slot33-Slot51	Empty	0	0	0
General 9-Slot33-Slot52	Empty	0	0	0
General 9-Slot34	Metamorph: Jade Prowler Cub	102970	1	6
General 9-Slot35	Di`Zok Plate Helm Ornament	148966	1	6
General 9-Slot36	Cloudy Potion	14514	9	6
General 9-Slot37	Restless Focus	164271	4	6
General 9-Slot38	Grandiose Necklace of the Contracted	161699	1	6
General 9-Slot39	Overflowing Urn of Life	141175	1	6
General 9-Slot40	Arx Mentis Cloth Robe Ornament	103162	1	6
General 9-Slot41	Echoing Memoryweave Cloth Robe Ornament	154583	1	6
General 9-Slot42	Brilliant Ring of Memoryforged Desolation	169994	1	6
General 9-Slot42-Slot1	Empty	0	0	0
General 9-Slot42-Slot2	Empty	0	0	0
General 9-Slot42-Slot3	Empty	0	0	0
General 9-Slot43	Forgotten Gemstone	129895	1	6
General 9-Slot44	Silver Defense of Jubilation	109569	1	6
General 9-Slot45	Ancient Cloak of Flames	81807	1	6
General 9-Slot45-Slot1	Empty	0	0	0
General 9-Slot45-Slot2	Empty	0	0	0
General 9-Slot46	Philter of Major Translocation	96467	20	6
General 9-Slot47	Jade-Tinted Spectacles Ornamentation	109261	1	6
General 9-Slot48	Monitor's Iris Shard	173377	1	6
General 10	Empty	0	0	0
General 11	Empty	0	0	0
General 12	Empty	0	0	0
Held	Empty	0	0	0
Bank1	Heroic Backpack of the Adventurer	135987	1	40
Bank1-Slot1	Manipulated Ruby Egg Fluid	166341	14	6
Bank1-Slot2	Gospel of Veeshan Vol. 5 "Forgiveness"	162046	6	6
Bank1-Slot3	Gospel of Veeshan Vol. 3 "Surviving"	162044	16	6
Bank1-Slot4	Broken Symbol of Marr	162966	42	6
Bank1-Slot5	Molted Voidcrab Legs	166358	17	6
Bank1-Slot6	Scalewrought Claw	167788	80	6
Bank1-Slot7	Discarded Amethyst Egg	166346	5	6
Bank1-Slot8	Interstellar Communique Theta	162041	50	6
Bank1-Slot9	Scalewrought Tympanum	167790	38	6
Bank1-Slot10	Emptied Amethyst Egg Shell	166343	7	6
Bank1-Slot11	Discarded Ruby Egg	166347	3	6
Bank1-Slot12	Transport Tie-Down Strap	166366	28	6
Bank1-Slot13	Hangar Lift Crank Handle	166364	18	6
Bank1-Slot14	Crushed Aurelian Armor Plate	162062	91	6
Bank1-Slot15	Blasted Piece of Behemoth Scale	162064	60	6
Bank1-Slot16	Broken Bow String	166630	65	6
Bank1-Slot17	Cracked Aurelian Polearm	162061	100	6
Bank1-Slot18	Lost Chain Links	166634	51	6
Bank1-Slot19	Broken Staff	166635	54	6
Bank1-Slot20	Scalewrought Eye	167789	55	6
Bank1-Slot21	Tissue Magnifier	167799	7	6
Bank1-Slot22	Cracktooth Orc Jaw	162968	35	6
Bank1-Slot23	Tunarian Coin	162969	23	6
Bank1-Slot24	Invasion Success Needs	166353	14	6
Bank1-Slot25	Scalewrought Shoulder Patch	167786	56	6
Bank1-Slot26	Aureate Hardtack	166929	35	6
Bank1-Slot27	Aurelian Spice Bottle	166930	30	6
Bank1-Slot28	Voidcrab Roe	166928	38	6
