Location	Name	ID	Count	Slots
General 7-Slot46	Empty	0	0	0
General 8	Broodslayer's Rucksack	151798	1	46
General 8-Slot1	Rusty Claptrap	171319	1	6
General 8-Slot1-Slot1	Empty	0	0	0
General 8-Slot1-Slot2	Empty	0	0	0
General 8-Slot1-Slot3	Empty	0	0	0
General 8-Slot2	Sorick's Staff of the Transcending Spirit	171363	1	6
General 8-Slot2-Slot1	Empty	0	0	0
General 8-Slot2-Slot2	Empty	0	0	0
General 8-Slot2-Slot3	Empty	0	0	0
General 8-Slot3	Golden Belly Chains	173337	1	6
General 8-Slot3-Slot1	Empty	0	0	0
General 8-Slot3-Slot2	Empty	0	0	0
General 8-Slot3-Slot3	Empty	0	0	0
General 8-Slot4	The Truth of Queseris	173158	1	6
General 8-Slot4-Slot1	Empty	0	0	0
General 8-Slot4-Slot2	Empty	0	0	0
General 8-Slot4-Slot3	Empty	0	0	0
General 8-Slot5	Unigami's Mask of Darkness	173119	1	6
General 8-Slot5-Slot1	Empty	0	0	0
General 8-Slot5-Slot2	Empty	0	0	0
General 8-Slot5-Slot3	Empty	0	0	0
General 8-Slot6	Sage's Bestial Beads	173121	1	6
General 8-Slot6-Slot1	Empty	0	0	0
General 8-Slot6-Slot2	Empty	0	0	0
General 8-Slot6-Slot3	Empty	0	0	0
General 8-Slot7	Comrade's Copper Clasp	173116	1	6
General 8-Slot7-Slot1	Empty	0	0	0
General 8-Slot7-Slot2	Empty	0	0	0
General 8-Slot7-Slot3	Empty	0	0	0
General 8-Slot8	Buffed Dragonkin Talisman	173331	1	6
General 8-Slot8-Slot1	Empty	0	0	0
General 8-Slot8-Slot2	Empty	0	0	0
General 8-Slot8-Slot3	Empty	0	0	0
General 8-Slot9	Soulforge Armwraps of Steadfast Resolve	171247	1	6
General 8-Slot9-Slot1	Empty	0	0	0
General 8-Slot9-Slot2	Empty	0	0	0
General 8-Slot9-Slot3	Empty	0	0	0
General 8-Slot9-Slot4	Empty	0	0	0
General 8-Slot10	Dashing Feathered Cap	86796	1	6
General 8-Slot11	Soulforge Leggings of Uprising	173448	1	6
General 8-Slot11-Slot1	Empty	0	0	0
General 8-Slot11-Slot2	Empty	0	0	0
General 8-Slot11-Slot3	Empty	0	0	0
General 8-Slot11-Slot4	Empty	0	0	0
General 8-Slot12	Sinful Chain of the Addicted	173137	1	6
General 8-Slot12-Slot1	Empty	0	0	0
General 8-Slot12-Slot2	Empty	0	0	0
General 8-Slot12-Slot3	Empty	0	0	0
General 8-Slot13	Azurite Pavise	173341	1	6
General 8-Slot13-Slot1	Empty	0	0	0
General 8-Slot13-Slot2	Empty	0	0	0
General 8-Slot13-Slot3	Empty	0	0	0
General 8-Slot13-Slot4	Empty	0	0	0
General 8-Slot14	Deitium Broadsword	173351	1	6
General 8-Slot14-Slot1	Empty	0	0	0
General 8-Slot14-Slot2	Empty	0	0	0
General 8-Slot15	Celebratory Opal Stein Ornament	86798	1	6
General 8-Slot16	Emberquartz Protector Source	171183	1	6
General 8-Slot17	Custodian's Bedazzled Mantle	173728	1	6
General 8-Slot17-Slot1	Empty	0	0	0
General 8-Slot17-Slot2	Empty	0	0	0
General 8-Slot17-Slot3	Empty	0	0	0
General 8-Slot18	Cannoneer's Control Device	173736	1	6
General 8-Slot18-Slot1	Empty	0	0	0
General 8-Slot18-Slot2	Empty	0	0	0
General 8-Slot18-Slot3	Empty	0	0	0
General 8-Slot19	Empty	0	0	0
General 8-Slot20	Blade of Jade Ornament	102967	1	6
General 8-Slot21	Glowing Terrormote	76559	1	6
General 8-Slot22	Greater Terrormote	76558	1	6
General 8-Slot23	Glowing Terrormote	76559	1	6
General 8-Slot24	Lesser Terrormote	76556	1	6
General 8-Slot25	Glowing Terrormote	76559	1	6
General 8-Slot26	Glowing Terrormote	76559	1	6
General 8-Slot27	Glowing Terrormote	76559	1	6
General 8-Slot28	Metamorph: Chromatic Songwing	113594	1	6
General 8-Slot29	Maestro's Baton Ornament	113593	1	6
General 8-Slot30	Bo Staff of Rebellion	173965	1	6
General 8-Slot30-Slot1	Empty	0	0	0
General 8-Slot30-Slot2	Empty	0	0	0
General 8-Slot30-Slot3	Empty	0	0	0
General 8-Slot31	Nimble Gem of Uprising	173579	1	6
General 8-Slot32	Empty	0	0	0
General 8-Slot33	Empty	0	0	0
General 8-Slot34	Empty	0	0	0
General 8-Slot35	Empty	0	0	0
General 8-Slot36	Empty	0	0	0
General 8-Slot37	Empty	0	0	0
General 8-Slot38	Greater Terrormote	76558	1	6
General 8-Slot39	Median Terrormote	76557	1	6
General 8-Slot40	Median Terrormote	76557	1	6
General 8-Slot41	Empty	0	0	0
General 8-Slot42	Empty	0	0	0
General 8-Slot43	Empty	0	0	0
General 8-Slot44	Empty	0	0	0
General 8-Slot45	Empty	0	0	0
General 8-Slot46	Empty	0	0	0
General 9	Mythslayer's Backpack	151240	1	46
General 9-Slot1	Fishing Bait	13101	39	6
General 9-Slot2	Fishing Bait	13101	1000	6
General 9-Slot3	Fishing Bait	13101	1000	6
General 9-Slot4	Gallant Focus of Heroism	151984	1	6
General 9-Slot5	Gallant Focus of Heroism	151984	1	6
General 9-Slot6	Acolyte's Focus of the Harbinger	169769	9	6
General 9-Slot7	Ossified Bloodied Ore	166327	19	6
General 9-Slot8	Stone of Marking	64032	1	6
General 9-Slot9	Stone of Marking	64032	1	6
General 9-Slot10	Guidestone	90490	1	6
General 9-Slot11	Otherworldly Focus of Heroism	159885	2	6
General 9-Slot12	Otherworldly Focus of Fortitude	159884	1	6
General 9-Slot13	Devotee's Focus of the Harbinger	169770	3	6
General 9-Slot14	Fortitude Focus of Uprising	170458	6	6
General 9-Slot15	Heroic Focus of Uprising	170459	8	6
General 9-Slot16	Soulforge Wristguard of Uprising	173443	1	6
General 9-Slot16-Slot1	Empty	0	0	0
General 9-Slot16-Slot2	Empty	0	0	0
General 9-Slot16-Slot3	Empty	0	0	0
General 9-Slot16-Slot4	Empty	0	0	0
General 9-Slot17	Acolyte's Focus of Legacies Lost	151485	3	6
General 9-Slot18	Darkpaw Torch Ornament	89299	1	6
General 9-Slot19	Royal Silver Crown	89297	1	6
General 9-Slot20	Twisted Ethernere Fragment	88678	2	6
General 9-Slot21	Personal Hemic Source	163996	1	6
General 9-Slot22	Gallant Shield Enarmes	151975	1	6
General 9-Slot23	Otherworldly Shield Enarmes	159876	1	6
General 9-Slot24	Emberquartz Wayfarer Source	171185	1	6
General 9-Slot25	Acolyte's Focus of the Selenelion	169191	1	6
General 9-Slot26	Heroic Backpack of the Adventurer	135987	1	40
General 9-Slot26-Slot1	Empty	0	0	0
General 9-Slot26-Slot2	Empty	0	0	0
General 9-Slot26-Slot3	Empty	0	0	0
General 9-Slot26-Slot4	Empty	0	0	0
General 9-Slot26-Slot5	Empty	0	0	0
General 9-Slot26-Slot6	Empty	0	0	0
General 9-Slot26-Slot7	Empty	0	0	0
General 9-Slot26-Slot8	Empty	0	0	0
General 9-Slot26-Slot9	Empty	0	0	0
General 9-Slot26-Slot10	Empty	0	0	0
General 9-Slot26-Slot11	Empty	0	0	0
General 9-Slot26-Slot12	Empty	0	0	0
General 9-Slot26-Slot13	Empty	0	0	0
General 9-Slot26-Slot14	Empty	0	0	0
General 9-Slot26-Slot15	Empty	0	0	0
General 9-Slot26-Slot16	Empty	0	0	0
General 9-Slot26-Slot17	Empty	0	0	0
General 9-Slot26-Slot18	Empty	0	0	0
General 9-Slot26-Slot19	Empty	0	0	0
General 9-Slot26-Slot20	Empty	0	0	0
General 9-Slot26-Slot21	Empty	0	0	0
General 9-Slot26-Slot22	Empty	0	0	0
General 9-Slot26-Slot23	Empty	0	0	0
General 9-Slot26-Slot24	Empty	0	0	0
General 9-Slot26-Slot25	Empty	0	0	0
General 9-Slot26-Slot26	Empty	0	0	0
General 9-Slot26-Slot27	Empty	0	0	0
General 9-Slot26-Slot28	Empty	0	0	0
General 9-Slot26-Slot29	Empty	0	0	0
General 9-Slot26-Slot30	Empty	0	0	0
General 9-Slot26-Slot31	Empty	0	0	0
General 9-Slot26-Slot32	Empty	0	0	0
General 9-Slot26-Slot33	Empty	0	0	0
General 9-Slot26-Slot34	Empty	0	0	0
General 9-Slot26-Slot35	Empty	0	0	0
General 9-Slot26-Slot36	Empty	0	0	0
General 9-Slot26-Slot37	Empty	0	0	0
General 9-Slot26-Slot38	Empty	0	0	0
General 9-Slot26-Slot39	Empty	0	0	0
General 9-Slot26-Slot40	Empty	0	0	0
General 9-Slot27	Fire Beetle Eye	10307	1	6
General 9-Slot28	Journeyman's Compass	127551	1	6
General 9-Slot29	Infused Sandstone Siphon	116895	1	6
General 9-Slot30	Time Phased Quintessence	56018	1	6
General 9-Slot31	Distillate of Antidote XVII	135330	20	6
General 9-Slot32	Distillate of Antidote XVII	135330	20	6
General 9-Slot33	Heroic Backpack of the Adventurer	135987	1	40
General 9-Slot33-Slot1	Empty	0	0	0
General 9-Slot33-Slot2	Empty	0	0	0
General 9-Slot33-Slot3	Empty	0	0	0
General 9-Slot33-Slot4	Empty	0	0	0
General 9-Slot33-Slot5	Empty	0	0	0
General 9-Slot33-Slot6	Empty	0	0	0
General 9-Slot33-Slot7	Empty	0	0	0
General 9-Slot33-Slot8	Empty	0	0	0
General 9-Slot33-Slot9	Empty	0	0	0
General 9-Slot33-Slot10	Empty	0	0	0
General 9-Slot33-Slot11	Empty	0	0	0
General 9-Slot33-Slot12	Empty	0	0	0
General 9-Slot33-Slot13	Empty	0	0	0
General 9-Slot33-Slot14	Empty	0	0	0
General 9-Slot33-Slot15	Empty	0	0	0
General 9-Slot33-Slot16	Empty	0	0	0
General 9-Slot33-Slot17	Empty	0	0	0
General 9-Slot33-Slot18	Empty	0	0	0
General 9-Slot33-Slot19	Empty	0	0	0
General 9-Slot33-Slot20	Empty	0	0	0
General 9-Slot33-Slot21	Empty	0	0	0
General 9-Slot33-Slot22	Empty	0	0	0
General 9-Slot33-Slot23	Empty	0	0	0
General 9-Slot33-Slot24	Empty	0	0	0
General 9-Slot33-Slot25	Empty	0	0	0
General 9-Slot33-Slot26	Empty	0	0	0
General 9-Slot33-Slot27	Empty	0	0	0
General 9-Slot33-Slot28	Empty	0	0	0
General 9-Slot33-Slot29	Empty	0	0	0
General 9-Slot33-Slot30	Empty	0	0	0
General 9-Slot33-Slot31	Empty	0	0	0
General 9-Slot33-Slot32	Empty	0	0	0
General 9-Slot33-Slot33	Empty	0	0	0
General 9-Slot33-Slot34	Empty	0	0	0
General 9-Slot33-Slot35	Empty	0	0	0
General 9-Slot33-Slot36	Empty	0	0	0
General 9-Slot33-Slot37	Empty	0	0	0
General 9-Slot33-Slot38	Empty	0	0	0
General 9-Slot33-Slot39	Empty	0	0	0
General 9-Slot33-Slot40	Empty	0	0	0
General 9-Slot34	Overseer Collection Item Dispenser Fragment	133773	42	6
General 9-Slot35	Energized Minor Engram	170295	1	6
General 9-Slot36	Globe of Discordant Energy	47100	1	6
General 9-Slot37	Scalewrought Helmbreaker	173746	1	6
General 9-Slot37-Slot1	Empty	0	0	0
General 9-Slot37-Slot2	Empty	0	0	0
General 9-Slot38	Covariant Engram	170289	1	6
General 9-Slot39	Covariant Engram	170289	1	6
General 9-Slot40	Covariant Engram	170289	1	6
General 9-Slot41	Velium Bar	22098	78	6
General 9-Slot42	Aureate Skeleton Key	89489	1	6
General 9-Slot43	Bloodmarked Spaulders of the Diabolical	173125	1	6
General 9-Slot43-Slot1	Empty	0	0	0
General 9-Slot43-Slot2	Empty	0	0	0
General 9-Slot43-Slot3	Empty	0	0	0
General 9-Slot44	Overseer Ornamentation Dispenser	105780	2	6
General 9-Slot45	Overseer Collection Item Dispenser Fragment	133773	100	6
General 9-Slot46	Totem of Elitist Rites	68815	1	6
General 9-Slot46-Slot1	Empty	0	0	0
General 10	Mythslayer's Chest	151224	1	50
General 10-Slot1	Hymn of Stability: Verse	168142	1	6
General 10-Slot2	Empty	0	0	0
General 10-Slot3	Empty	0	0	0
General 10-Slot4	Empty	0	0	0
General 10-Slot5	Empty	0	0	0
General 10-Slot6	Empty	0	0	0
General 10-Slot7	Empty	0	0	0
General 10-Slot8	Empty	0	0	0
General 10-Slot9	Empty	0	0	0
General 10-Slot10	Empty	0	0	0
General 10-Slot11	Empty	0	0	0
General 10-Slot12	Empty	0	0	0
General 10-Slot13	Empty	0	0	0
General 10-Slot14	Empty	0	0	0
General 10-Slot15	Empty	0	0	0
General 10-Slot16	Sage's Ring of Uprising	173533	1	6
General 10-Slot16-Slot1	Empty	0	0	0
General 10-Slot16-Slot2	Empty	0	0	0
General 10-Slot16-Slot3	Empty	0	0	0
General 10-Slot17	Cerulean Gemmed Ring of the Enlightened	173333	1	6
General 10-Slot17-Slot1	Empty	0	0	0
General 10-Slot17-Slot2	Empty	0	0	0
General 10-Slot17-Slot3	Empty	0	0	0
General 10-Slot18	Tarnished Relic	173140	1	6
General 10-Slot18-Slot1	Empty	0	0	0
General 10-Slot18-Slot2	Empty	0	0	0
General 10-Slot18-Slot3	Empty	0	0	0
General 10-Slot18-Slot4	Empty	0	0	0
General 10-Slot19	Valia's Unyielding Bravery	86648	1	6
General 10-Slot20	Median Etched Rune of Nokk	164578	2	6
General 10-Slot21	Empty	0	0	0
General 10-Slot22	Empty	0	0	0
General 10-Slot23	Empty	0	0	0
General 10-Slot24	Empty	0	0	0
General 10-Slot25	Empty	0	0	0
General 10-Slot26	Empty	0	0	0
General 10-Slot27	Empty	0	0	0
General 10-Slot28	Empty	0	0	0
General 10-Slot29	Class XI Augmentation Distiller	47011	98	6
General 10-Slot30	Faded Manashard Pouch	176006	1	42
General 10-Slot30-Slot1	Empty	0	0	0
General 10-Slot30-Slot2	Empty	0	0	0
General 10-Slot30-Slot3	Empty	0	0	0
General 10-Slot30-Slot4	Empty	0	0	0
General 10-Slot30-Slot5	Empty	0	0	0
General 10-Slot30-Slot6	Empty	0	0	0
General 10-Slot30-Slot7	Empty	0	0	0
General 10-Slot30-Slot8	Empty	0	0	0
General 10-Slot30-Slot9	Empty	0	0	0
General 10-Slot30-Slot10	Empty	0	0	0
General 10-Slot30-Slot11	Empty	0	0	0
General 10-Slot30-Slot12	Empty	0	0	0
General 10-Slot30-Slot13	Empty	0	0	0
General 10-Slot30-Slot14	Empty	0	0	0
General 10-Slot30-Slot15	Empty	0	0	0
General 10-Slot30-Slot16	Empty	0	0	0
General 10-Slot30-Slot17	Empty	0	0	0
General 10-Slot30-Slot18	Empty	0	0	0
General 10-Slot30-Slot19	Empty	0	0	0
General 10-Slot30-Slot20	Empty	0	0	0
General 10-Slot30-Slot21	Empty	0	0	0
General 10-Slot30-Slot22	Empty	0	0	0
General 10-Slot30-Slot23	Empty	0	0	0
General 10-Slot30-Slot24	Empty	0	0	0
General 10-Slot30-Slot25	Empty	0	0	0
General 10-Slot30-Slot26	Empty	0	0	0
General 10-Slot30-Slot27	Empty	0	0	0
General 10-Slot30-Slot28	Empty	0	0	0
General 10-Slot30-Slot29	Empty	0	0	0
General 10-Slot30-Slot30	Empty	0	0	0
General 10-Slot30-Slot31	Empty	0	0	0
General 10-Slot30-Slot32	Empty	0	0	0
General 10-Slot30-Slot33	Empty	0	0	0
General 10-Slot30-Slot34	Empty	0	0	0
General 10-Slot30-Slot35	Empty	0	0	0
General 10-Slot30-Slot36	Empty	0	0	0
General 10-Slot30-Slot37	Empty	0	0	0
General 10-Slot30-Slot38	Empty	0	0	0
General 10-Slot30-Slot39	Empty	0	0	0
General 10-Slot30-Slot40	Empty	0	0	0
General 10-Slot30-Slot41	Empty	0	0	0
General 10-Slot30-Slot42	Empty	0	0	0
General 10-Slot31	Soulforge Tunic of Uprising	173449	1	6
General 10-Slot31-Slot1	Glittering Token of Horror	173174	1	6
General 10-Slot31-Slot2	Empty	0	0	0
General 10-Slot31-Slot3	Empty	0	0	0
General 10-Slot31-Slot4	Empty	0	0	0
General 10-Slot32	Covariant Engram	170289	1	6
General 10-Slot33	Lifewalker Gloves of Perpetual Reverie	171437	1	6
General 10-Slot33-Slot1	Empty	0	0	0
General 10-Slot33-Slot2	Empty	0	0	0
General 10-Slot33-Slot3	Empty	0	0	0
General 10-Slot33-Slot4	Empty	0	0	0
General 10-Slot34	Marshal's Blazing Bauble	173314	1	6
General 10-Slot34-Slot1	Empty	0	0	0
General 10-Slot34-Slot2	Empty	0	0	0
General 10-Slot34-Slot3	Empty	0	0	0
General 10-Slot35	Lifewalker Cowl of Perpetual Reverie	171439	1	6
General 10-Slot35-Slot1	Empty	0	0	0
General 10-Slot35-Slot2	Empty	0	0	0
General 10-Slot35-Slot3	Empty	0	0	0
General 10-Slot35-Slot4	Empty	0	0	0
General 10-Slot36	Metamorph: Jade Prowler Cub	102970	1	6
General 10-Slot37	Lifewalker Wristguard of the Shackled	173236	1	6
General 10-Slot37-Slot1	Captured Reflection of the Aurora	173379	1	6
General 10-Slot37-Slot2	Luclinite Ensanguined Gem of Brilliance	167572	1	6
General 10-Slot37-Slot3	Empty	0	0	0
General 10-Slot37-Slot4	Empty	0	0	0
General 10-Slot38	Lifewalker Armwraps of the Shackled	173240	1	6
General 10-Slot38-Slot1	Doodad of Aurora's Luminosity	169379	1	6
General 10-Slot38-Slot2	Empty	0	0	0
General 10-Slot38-Slot3	Empty	0	0	0
General 10-Slot38-Slot4	Empty	0	0	0
General 10-Slot39	Defender's Earring of Uprising	173514	1	6
General 10-Slot39-Slot1	Empty	0	0	0
General 10-Slot39-Slot2	Empty	0	0	0
General 10-Slot39-Slot3	Empty	0	0	0
General 10-Slot40	Otherworldly Buckler	173743	1	6
General 10-Slot40-Slot1	Empty	0	0	0
General 10-Slot40-Slot2	Empty	0	0	0
General 10-Slot40-Slot3	Empty	0	0	0
General 10-Slot40-Slot4	Empty	0	0	0
General 10-Slot41	Crush of the Aureate	173756	1	6
General 10-Slot41-Slot1	Empty	0	0	0
General 10-Slot41-Slot2	Empty	0	0	0
General 10-Slot42	Lifewalker Leggings of Steadfast Resolve	171241	1	6
General 10-Slot42-Slot1	Empty	0	0	0
General 10-Slot42-Slot2	Grisly Skull of Might	169368	1	6
General 10-Slot42-Slot3	Empty	0	0	0
General 10-Slot42-Slot4	Empty	0	0	0
General 10-Slot43	Lifewalker Wristguard of the Shackled	173236	1	6
General 10-Slot43-Slot1	Empty	0	0	0
General 10-Slot43-Slot2	White Gilded Lodestone	173370	1	6
General 10-Slot43-Slot3	Empty	0	0	0
General 10-Slot43-Slot4	Empty	0	0	0
General 10-Slot44	Starlit Sash	173336	1	6
General 10-Slot44-Slot1	Empty	0	0	0
General 10-Slot44-Slot2	Empty	0	0	0
General 10-Slot44-Slot3	Mystic's Gem of Uprising	173573	1	6
General 10-Slot45	Lifewalker Boots of the Shackled	173238	1	6
General 10-Slot45-Slot1	Terracotta Torc	171378	1	6
General 10-Slot45-Slot2	Concentrated Goblin Smarts	171370	1	6
General 10-Slot45-Slot3	Empty	0	0	0
General 10-Slot45-Slot4	Empty	0	0	0
General 10-Slot46	Lifewalker Tunic of the Shackled	173242	1	6
General 10-Slot46-Slot1	Ossified Eye of the Eelworm	169378	1	6
General 10-Slot46-Slot2	Kaas Akuel xi Temariel	169168	1	6
General 10-Slot46-Slot3	Empty	0	0	0
General 10-Slot46-Slot4	Empty	0	0	0
General 10-Slot47	Defender's Charm of Uprising	173540	1	6
General 10-Slot47-Slot1	Empty	0	0	0
General 10-Slot47-Slot2	Empty	0	0	0
General 10-Slot47-Slot3	Empty	0	0	0
General 10-Slot47-Slot4	Coalesced Fortune	165984	1	6
General 10-Slot48	Class XIV Augmentation Distiller	47014	4	6
General 10-Slot49	Spirit Drinker's Coating	86647	1	6
General 10-Slot50	Empty	0	0	0
General 11	Empty	0	0	0
General 12	Diminished Shattered Dominion Wrist Armor	175988	1	2
General 12-Slot1	Empty	0	0	0
General 12-Slot2	Empty	0	0	0
Held	Empty	0	0	0
Bank1	Journeyman's Pocketed Rucksack	54264	1	32
Bank1-Slot1	Empty	0	0	0
Bank1-Slot2	Smithing Chisel	7052	1	6
Bank1-Slot3	Empty	0	0	0
Bank1-Slot4	Empty	0	0	0
Bank1-Slot5	Empty	0	0	0
Bank1-Slot6	Empty	0	0	0
Bank1-Slot7	Empty	0	0	0
Bank1-Slot8	Empty	0	0	0
Bank1-Slot9	Empty	0	0	0
Bank1-Slot10	Empty	0	0	0
Bank1-Slot11	Empty	0	0	0
Bank1-Slot12	Empty	0	0	0
Bank1-Slot13	Empty	0	0	0
Bank1-Slot14	Empty	0	0	0
Bank1-Slot15	Empty	0	0	0
Bank1-Slot16	Empty	0	0	0
Bank1-Slot17	Empty	0	0	0
Bank1-Slot18	Empty	0	0	0
Bank1-Slot19	Empty	0	0	0
Bank1-Slot20	Empty	0	0	0
Bank1-Slot21	Empty	0	0	0
Bank1-Slot22	Empty	0	0	0
Bank1-Slot23	Empty	0	0	0
Bank1-Slot24	Empty	0	0	0
Bank1-Slot25	Empty	0	0	0
Bank1-Slot26	Empty	0	0	0
Bank1-Slot27	Empty	0	0	0
Bank1-Slot28	Empty	0	0	0
Bank1-Slot29	Empty	0	0	0
Bank1-Slot30	Empty	0	0	0
Bank1-Slot31	Empty	0	0	0
Bank1-Slot32	Empty	0	0	0
Bank2	Noble Expedition Haversack	171974	1	42
Bank2-Slot1	Empty	0	0	0
Bank2-Slot2	Empty	0	0	0
Bank2-Slot3	Empty	0	0	0
Bank2-Slot4	Empty	0	0	0
Bank2-Slot5	Empty	0	0	0
Bank2-Slot6	Empty	0	0	0
Bank2-Slot7	Empty	0	0	0
Bank2-Slot8	Empty	0	0	0
Bank2-Slot9	Empty	0	0	0
Bank2-Slot10	Empty	0	0	0
Bank2-Slot11	Empty	0	0	0
Bank2-Slot12	Empty	0	0	0
Bank2-Slot13	Empty	0	0	0
Bank2-Slot14	Empty	0	0	0
Bank2-Slot15	Empty	0	0	0
Bank2-Slot16	Empty	0	0	0
Bank2-Slot17	Empty	0	0	0
Bank2-Slot18	Empty	0	0	0
Bank2-Slot19	Empty	0	0	0
Bank2-Slot20	Empty	0	0	0
Bank2-Slot21	Empty	0	0	0
Bank2-Slot22	Empty	0	0	0
Bank2-Slot23	Empty	0	0	0
Bank2-Slot24	Empty	0	0	0
Bank2-Slot25	Empty	0	0	0
Bank2-Slot26	Empty	0	0	0
Bank2-Slot27	Empty	0	0	0
Bank2-Slot28	Empty	0	0	0
Bank2-Slot29	Empty	0	0	0
Bank2-Slot30	Empty	0	0	0
Bank2-Slot31	Empty	0	0	0
Bank2-Slot32	Empty	0	0	0
Bank2-Slot33	Empty	0	0	0
Bank2-Slot34	Empty	0	0	0
Bank2-Slot35	Empty	0	0	0
Bank2-Slot36	Empty	0	0	0
Bank2-Slot37	Empty	0	0	0
Bank2-Slot38	Empty	0	0	0
Bank2-Slot39	Empty	0	0	0
Bank2-Slot40	Empty	0	0	0
Bank2-Slot41	Empty	0	0	0
Bank2-Slot42	Empty	0	0	0
Bank3	Vrald's Silken Sack	17215	1	12
Bank3-Slot1	Empty	0	0	0
Bank3-Slot2	Empty	0	0	0
Bank3-Slot3	Empty	0	0	0
Bank3-Slot4	Empty	0	0	0
Bank3-Slot5	Empty	0	0	0
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Empty	0	0	0
Bank3-Slot8	Empty	0	0	0
Bank3-Slot9	Empty	0	0	0
Bank3-Slot10	Empty	0	0	0
Bank3-Slot11	Empty	0	0	0
Bank3-Slot12	Empty	0	0	0
Bank4	Backpack*	32601	1	8
Bank4-Slot1	Empty	0	0	0
Bank4-Slot2	Empty	0	0	0
Bank4-Slot3	Empty	0	0	0
Bank4-Slot4	Empty	0	0	0
Bank4-Slot5	Empty	0	0	0
Bank4-Slot6	Empty	0	0	0
Bank4-Slot7	Empty	0	0	0
Bank4-Slot8	Empty	0	0	0
Bank5	Gorangan Blood-Stained Bag	168038	1	40
Bank5-Slot1	Empty	0	0	0
Bank5-Slot2	Empty	0	0	0
Bank5-Slot3	Empty	0	0	0
Bank5-Slot4	Empty	0	0	0
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Empty	0	0	0
Bank5-Slot7	Empty	0	0	0
Bank5-Slot8	Empty	0	0	0
Bank5-Slot9	Empty	0	0	0
Bank5-Slot10	Empty	0	0	0
Bank5-Slot11	Empty	0	0	0
Bank5-Slot12	Empty	0	0	0
Bank5-Slot13	Empty	0	0	0
Bank5-Slot14	Empty	0	0	0
Bank5-Slot15	Empty	0	0	0
Bank5-Slot16	Empty	0	0	0
Bank5-Slot17	Empty	0	0	0
Bank5-Slot18	Empty	0	0	0
Bank5-Slot19	Empty	0	0	0
Bank5-Slot20	Empty	0	0	0
Bank5-Slot21	Empty	0	0	0
Bank5-Slot22	Empty	0	0	0
Bank5-Slot23	Empty	0	0	0
Bank5-Slot24	Empty	0	0	0
Bank5-Slot25	Empty	0	0	0
Bank5-Slot26	Empty	0	0	0
Bank5-Slot27	Empty	0	0	0
Bank5-Slot28	Empty	0	0	0
Bank5-Slot29	Empty	0	0	0
Bank5-Slot30	Empty	0	0	0
Bank5-Slot31	Empty	0	0	0
Bank5-Slot32	Empty	0	0	0
Bank5-Slot33	Empty	0	0	0
Bank5-Slot34	Empty	0	0	0
Bank5-Slot35	Empty	0	0	0
Bank5-Slot36	Empty	0	0	0
Bank5-Slot37	Empty	0	0	0
Bank5-Slot38	Empty	0	0	0
Bank5-Slot39	Empty	0	0	0
Bank5-Slot40	Empty	0	0	0
Bank6	Mythslayer's Satchel	151238	1	42
Bank6-Slot1	Empty	0	0	0
Bank6-Slot2	Empty	0	0	0
Bank6-Slot3	Empty	0	0	0
Bank6-Slot4	Empty	0	0	0
Bank6-Slot5	Empty	0	0	0
Bank6-Slot6	Empty	0	0	0
Bank6-Slot7	Empty	0	0	0
Bank6-Slot8	Empty	0	0	0
Bank6-Slot9	Empty	0	0	0
Bank6-Slot10	Empty	0	0	0
Bank6-Slot11	Empty	0	0	0
Bank6-Slot12	Empty	0	0	0
Bank6-Slot13	Empty	0	0	0
Bank6-Slot14	Empty	0	0	0
Bank6-Slot15	Empty	0	0	0
Bank6-Slot16	Empty	0	0	0
Bank6-Slot17	Empty	0	0	0
Bank6-Slot18	Empty	0	0	0
Bank6-Slot19	Empty	0	0	0
Bank6-Slot20	Empty	0	0	0
Bank6-Slot21	Empty	0	0	0
Bank6-Slot22	Empty	0	0	0
Bank6-Slot23	Empty	0	0	0
Bank6-Slot24	Empty	0	0	0
Bank6-Slot25	Empty	0	0	0
Bank6-Slot26	Empty	0	0	0
Bank6-Slot27	Empty	0	0	0
Bank6-Slot28	Empty	0	0	0
Bank6-Slot29	Empty	0	0	0
Bank6-Slot30	Empty	0	0	0
Bank6-Slot31	Empty	0	0	0
Bank6-Slot32	Empty	0	0	0
Bank6-Slot33	Empty	0	0	0
Bank6-Slot34	Empty	0	0	0
Bank6-Slot35	Empty	0	0	0
Bank6-Slot36	Empty	0	0	0
Bank6-Slot37	Empty	0	0	0
Bank6-Slot38	Empty	0	0	0
Bank6-Slot39	Empty	0	0	0
Bank6-Slot40	Empty	0	0	0
Bank6-Slot41	Empty	0	0	0
Bank6-Slot42	Empty	0	0	0
Bank7	Backpack*	32601	1	8
Bank7-Slot1	Empty	0	0	0
Bank7-Slot2	Empty	0	0	0
Bank7-Slot3	Empty	0	0	0
Bank7-Slot4	Empty	0	0	0
Bank7-Slot5	Empty	0	0	0
Bank7-Slot6	Empty	0	0	0
Bank7-Slot7	Empty	0	0	0
Bank7-Slot8	Empty	0	0	0
Bank8	Backpack*	32601	1	8
Bank8-Slot1	Empty	0	0	0
Bank8-Slot2	Empty	0	0	0
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank8-Slot5	Empty	0	0	0
