Location	Name	ID	Count	Slots
General 6-Slot16	Scalewrought's Voidstone Toxin	170499	133	6
General 6-Slot17	Luclinite Laced Gormar Venom	166424	133	6
General 6-Slot18	Desiccated Oleander	152654	1	6
General 6-Slot19	Sarcoscypha Fungus	22120	14	6
General 6-Slot20	Emberquartz Flecked Laburnum	159949	115	6
General 6-Slot21	Emberquartz Flecked Larkspur	159947	32	6
General 6-Slot22	Emberquartz Flecked Muscimol	159945	115	6
General 6-Slot23	Emberquartz Flecked Oleander	159946	69	6
General 6-Slot24	Emberquartz Flecked Privet	159950	92	6
General 6-Slot25	Fine Muscimol	44914	1	6
General 6-Slot26	Emberquartz Flecked Mamba Venom	159941	86	6
General 6-Slot27	Immaculate Muscimol	44918	4	6
General 6-Slot28	Scalewrought's Voidstone Muscimol	170502	394	6
General 6-Slot29	Scalewrought's Voidstone Larkspur	170504	15	6
General 6-Slot30	Scalewrought's Voidstone Laburnum	170506	8	6
General 6-Slot31	Emberquartz Flecked Delphinium Extract	159920	1	6
General 6-Slot32	Scalewrought's Voidstone Blight	170498	207	6
General 6-Slot33	Flawless Delphinium	44978	3	6
General 6-Slot34	Tainted Larkspur	76915	8	6
General 6-Slot35	Distilled Grade A Nigriventer Venom	76873	9	6
General 6-Slot36	Immaculate Oleander	44929	3	6
General 6-Slot37	Flawless Laburnum	44963	1	6
General 6-Slot38	Distilled Grade B Nigriventer Venom	124652	5	6
General 6-Slot39	Tainted Oleander	76914	7	6
General 6-Slot40	Vallon's Tactic XXII	159928	14	6
General 6-Slot41	Vallon's Tactic XXII	159928	20	6
General 6-Slot42	Distilled Grade AA Gormar Venom	152625	1	6
General 6-Slot43	Tainted Delphinium	76919	12	6
General 6-Slot44	Empty	0	0	0
General 6-Slot45	Empty	0	0	0
General 6-Slot46	Empty	0	0	0
General 6-Slot47	Empty	0	0	0
General 6-Slot48	Empty	0	0	0
General 6-Slot49	Empty	0	0	0
General 6-Slot50	Empty	0	0	0
General 6-Slot51	Empty	0	0	0
General 6-Slot52	Empty	0	0	0
General 7	Song Seeker's Backpack	151237	1	46
General 7-Slot1	Emberquartz Slayer Source	171189	1	6
General 7-Slot2	Emberquartz Slayer Source	171189	1	6
General 7-Slot3	Emberquartz Slayer Source	171189	1	6
General 7-Slot4	Emberquartz Slayer Source	171189	1	6
General 7-Slot5	Emberquartz Slayer Source	171189	1	6
General 7-Slot6	Emberquartz Slayer Source	171189	1	6
General 7-Slot7	Emberquartz Slayer Source	171189	1	6
General 7-Slot8	Emberquartz Slayer Source	171189	1	6
General 7-Slot9	Emberquartz Slayer Source	171189	1	6
General 7-Slot10	Emberquartz Slayer Source	171189	1	6
General 7-Slot11	Luclinite Attacker Source	167189	1	6
General 7-Slot12	Luclinite Attacker Source	167189	1	6
General 7-Slot13	Luclinite Attacker Source	167189	1	6
General 7-Slot14	Emberquartz Slayer Source	171189	1	6
General 7-Slot15	Emberquartz Slayer Source	171189	1	6
General 7-Slot16	Emberquartz Slayer Source	171189	1	6
General 7-Slot17	Ossified Bloodied Ore	166327	19	6
General 7-Slot18	Crystallized Velium Ore	163651	12	6
General 7-Slot19	Crystallized Precious Velium Ore	163797	3	6
General 7-Slot20	Emberquartz Slayer Source	171189	1	6
General 7-Slot21	Emberquartz Slayer Source	171189	1	6
General 7-Slot22	Emberquartz Slayer Source	171189	1	6
General 7-Slot23	Emberquartz Slayer Source	171189	1	6
General 7-Slot24	Reactive Phantasmal Luclinite Gem of Striking	164567	1	6
General 7-Slot25	Empty	0	0	0
General 7-Slot26	Ring of the Ancients	67098	1	6
General 7-Slot26-Slot1	Empty	0	0	0
General 7-Slot26-Slot2	Empty	0	0	0
General 7-Slot26-Slot3	Empty	0	0	0
General 7-Slot27	Drunkard's Stein	93995	1	6
General 7-Slot28	Great Tiger Spirit Familiar	86644	1	6
General 7-Slot29	Spirit Drinker's Coating	86647	1	6
General 7-Slot30	Valia's Unyielding Bravery	86648	1	6
General 7-Slot31	Faded Bloodied Luclinite Gem of Security	166303	1	2
General 7-Slot31-Slot1	Empty	0	0	0
General 7-Slot31-Slot2	Empty	0	0	0
General 7-Slot32	Faded Bloodied Luclinite Gem of Adroitness	166301	1	2
General 7-Slot32-Slot1	Empty	0	0	0
General 7-Slot32-Slot2	Empty	0	0	0
General 7-Slot33	Emberquartz Slayer Source	171189	1	6
General 7-Slot34	Emberquartz Slayer Source	171189	1	6
General 7-Slot35	Emberquartz Slayer Source	171189	1	6
General 7-Slot36	Emberquartz Slayer Source	171189	1	6
General 7-Slot37	Covariant Engram	170289	1	6
General 7-Slot38	Covariant Engram	170289	1	6
General 7-Slot39	Covariant Engram	170289	1	6
General 7-Slot40	Covariant Engram	170289	1	6
General 7-Slot41	Acolyte's Defense of the Selenelion	109558	1	6
General 7-Slot42	Superlative Finesse Gem of Distant Echoes	166897	1	6
General 7-Slot43	Aureate Skeleton Key	89489	1	6
General 7-Slot44	Jade Nimbus	109259	1	6
General 7-Slot45	Broodslayer's Rucksack	151798	1	46
General 7-Slot45-Slot1	Empty	0	0	0
General 7-Slot45-Slot2	Empty	0	0	0
General 7-Slot45-Slot3	Empty	0	0	0
General 7-Slot45-Slot4	Empty	0	0	0
General 7-Slot45-Slot5	Empty	0	0	0
General 7-Slot45-Slot6	Empty	0	0	0
General 7-Slot45-Slot7	Empty	0	0	0
General 7-Slot45-Slot8	Empty	0	0	0
General 7-Slot45-Slot9	Empty	0	0	0
General 7-Slot45-Slot10	Empty	0	0	0
General 7-Slot45-Slot11	Empty	0	0	0
General 7-Slot45-Slot12	Empty	0	0	0
General 7-Slot45-Slot13	Empty	0	0	0
General 7-Slot45-Slot14	Empty	0	0	0
General 7-Slot45-Slot15	Empty	0	0	0
General 7-Slot45-Slot16	Empty	0	0	0
General 7-Slot45-Slot17	Empty	0	0	0
General 7-Slot45-Slot18	Empty	0	0	0
General 7-Slot45-Slot19	Empty	0	0	0
General 7-Slot45-Slot20	Empty	0	0	0
General 7-Slot45-Slot21	Empty	0	0	0
General 7-Slot45-Slot22	Empty	0	0	0
General 7-Slot45-Slot23	Empty	0	0	0
General 7-Slot45-Slot24	Empty	0	0	0
General 7-Slot45-Slot25	Empty	0	0	0
General 7-Slot45-Slot26	Empty	0	0	0
General 7-Slot45-Slot27	Empty	0	0	0
General 7-Slot45-Slot28	Empty	0	0	0
General 7-Slot45-Slot29	Empty	0	0	0
General 7-Slot45-Slot30	Empty	0	0	0
General 7-Slot45-Slot31	Empty	0	0	0
General 7-Slot45-Slot32	Empty	0	0	0
General 7-Slot45-Slot33	Empty	0	0	0
General 7-Slot45-Slot34	Empty	0	0	0
General 7-Slot45-Slot35	Empty	0	0	0
General 7-Slot45-Slot36	Empty	0	0	0
General 7-Slot45-Slot37	Empty	0	0	0
General 7-Slot45-Slot38	Empty	0	0	0
General 7-Slot45-Slot39	Empty	0	0	0
General 7-Slot45-Slot40	Empty	0	0	0
General 7-Slot45-Slot41	Empty	0	0	0
General 7-Slot45-Slot42	Empty	0	0	0
General 7-Slot45-Slot43	Empty	0	0	0
General 7-Slot45-Slot44	Empty	0	0	0
General 7-Slot45-Slot45	Empty	0	0	0
General 7-Slot45-Slot46	Empty	0	0	0
General 7-Slot46	Empty	0	0	0
General 8	Mythslayer's Chest	151224	1	50
General 8-Slot1	Miniature Horn of Unity	85964	1	6
General 8-Slot2	Gallant Focus of Fortitude	151983	1	6
General 8-Slot3	Gallant Focus of Fortitude	151983	1	6
General 8-Slot4	Gallant Focus of Fortitude	151983	1	6
General 8-Slot5	Fishing Pole	13100	1	6
General 8-Slot6	Lost Punch Card	106480	1	6
General 8-Slot7	Gallant Focus of Heroism	151984	1	6
General 8-Slot8	Empty	0	0	0
General 8-Slot9	Time Phased Quintessence	56018	1	6
General 8-Slot10	Spiritual Luclinite Powder	159720	26	6
General 8-Slot11	Polished Sardonyx of Lunacy	171166	1	6
General 8-Slot12	Gallant Focus of Fortitude	151983	1	6
General 8-Slot13	Devotee's Focus of Legacies Lost	151486	8	6
General 8-Slot14	Acolyte's Focus of the Selenelion	169191	3	6
General 8-Slot15	Acolyte's Focus of Legacies Lost	151485	9	6
General 8-Slot16	Emberquartz Flecked Choresine Sample	159944	104	6
General 8-Slot17	Otherworldly Focus of Heroism	159885	10	6
General 8-Slot18	Otherworldly Focus of Fortitude	159884	7	6
General 8-Slot19	Velium Composite Scale	159199	1	6
General 8-Slot20	Vision of Insight	110398	1	6
General 8-Slot21	Unparalleled Dynamic Band of Distant Echoes	162947	1	6
General 8-Slot21-Slot1	Empty	0	0	0
General 8-Slot21-Slot2	Empty	0	0	0
General 8-Slot21-Slot3	Empty	0	0	0
General 8-Slot21-Slot4	Unparalleled Adroit Shard of Distant Echoes	161294	1	6
General 8-Slot22	Tanned Travelworn Backpack	174036	1	42
General 8-Slot22-Slot1	Empty	0	0	0
General 8-Slot22-Slot2	Empty	0	0	0
General 8-Slot22-Slot3	Empty	0	0	0
General 8-Slot22-Slot4	Empty	0	0	0
General 8-Slot22-Slot5	Empty	0	0	0
General 8-Slot22-Slot6	Empty	0	0	0
General 8-Slot22-Slot7	Empty	0	0	0
General 8-Slot22-Slot8	Empty	0	0	0
General 8-Slot22-Slot9	Empty	0	0	0
General 8-Slot22-Slot10	Empty	0	0	0
General 8-Slot22-Slot11	Empty	0	0	0
General 8-Slot22-Slot12	Empty	0	0	0
General 8-Slot22-Slot13	Empty	0	0	0
General 8-Slot22-Slot14	Empty	0	0	0
General 8-Slot22-Slot15	Empty	0	0	0
General 8-Slot22-Slot16	Empty	0	0	0
General 8-Slot22-Slot17	Empty	0	0	0
General 8-Slot22-Slot18	Empty	0	0	0
General 8-Slot22-Slot19	Empty	0	0	0
General 8-Slot22-Slot20	Empty	0	0	0
General 8-Slot22-Slot21	Empty	0	0	0
General 8-Slot22-Slot22	Empty	0	0	0
General 8-Slot22-Slot23	Empty	0	0	0
General 8-Slot22-Slot24	Empty	0	0	0
General 8-Slot22-Slot25	Empty	0	0	0
General 8-Slot22-Slot26	Empty	0	0	0
General 8-Slot22-Slot27	Empty	0	0	0
General 8-Slot22-Slot28	Empty	0	0	0
General 8-Slot22-Slot29	Empty	0	0	0
General 8-Slot22-Slot30	Empty	0	0	0
General 8-Slot22-Slot31	Empty	0	0	0
General 8-Slot22-Slot32	Empty	0	0	0
General 8-Slot22-Slot33	Empty	0	0	0
General 8-Slot22-Slot34	Empty	0	0	0
General 8-Slot22-Slot35	Empty	0	0	0
General 8-Slot22-Slot36	Empty	0	0	0
General 8-Slot22-Slot37	Empty	0	0	0
General 8-Slot22-Slot38	Empty	0	0	0
General 8-Slot22-Slot39	Empty	0	0	0
General 8-Slot22-Slot40	Empty	0	0	0
General 8-Slot22-Slot41	Empty	0	0	0
General 8-Slot22-Slot42	Empty	0	0	0
General 8-Slot23	Potion of Divinity	40608	1	6
General 8-Slot24	Totem of Elitist Rites	68815	1	6
General 8-Slot24-Slot1	Empty	0	0	0
General 8-Slot25	Reactive Goliath's Amphibian Skin	151226	1	6
General 8-Slot26	Class IX Augmentation Distiller	47009	95	6
General 8-Slot27	Class XII Augmentation Distiller	47012	67	6
General 8-Slot28	Class XV Augmentation Distiller	47015	49	6
General 8-Slot29	Class XIV Augmentation Distiller	47014	6	6
General 8-Slot30	Class XXI Augmentation Distiller	47021	9	6
General 8-Slot31	Crystallized Shard of Doomfire	21339	1	6
General 8-Slot32	Acolyte's Warding Magic of the Selenelion	109567	1	6
General 8-Slot33	Crystallized Restless Ore	166140	7	6
General 8-Slot34	Glittering Token of Horror	173174	1	6
General 8-Slot35	Tooth Fang Earring	167167	1	6
General 8-Slot36	Repaired Key of Steam	161931	1	6
General 8-Slot37	Repaired Key of Sky	161911	1	6
General 8-Slot38	Repaired Key of the Jungle	161906	1	6
General 8-Slot39	Faded Manashard Pouch	176006	1	42
General 8-Slot39-Slot1	Empty	0	0	0
General 8-Slot39-Slot2	Empty	0	0	0
General 8-Slot39-Slot3	Empty	0	0	0
General 8-Slot39-Slot4	Empty	0	0	0
General 8-Slot39-Slot5	Empty	0	0	0
General 8-Slot39-Slot6	Empty	0	0	0
General 8-Slot39-Slot7	Empty	0	0	0
General 8-Slot39-Slot8	Empty	0	0	0
General 8-Slot39-Slot9	Empty	0	0	0
General 8-Slot39-Slot10	Empty	0	0	0
General 8-Slot39-Slot11	Empty	0	0	0
General 8-Slot39-Slot12	Empty	0	0	0
General 8-Slot39-Slot13	Empty	0	0	0
General 8-Slot39-Slot14	Empty	0	0	0
General 8-Slot39-Slot15	Empty	0	0	0
General 8-Slot39-Slot16	Empty	0	0	0
General 8-Slot39-Slot17	Empty	0	0	0
General 8-Slot39-Slot18	Empty	0	0	0
General 8-Slot39-Slot19	Empty	0	0	0
General 8-Slot39-Slot20	Empty	0	0	0
General 8-Slot39-Slot21	Empty	0	0	0
General 8-Slot39-Slot22	Empty	0	0	0
General 8-Slot39-Slot23	Empty	0	0	0
General 8-Slot39-Slot24	Empty	0	0	0
General 8-Slot39-Slot25	Empty	0	0	0
General 8-Slot39-Slot26	Empty	0	0	0
General 8-Slot39-Slot27	Empty	0	0	0
General 8-Slot39-Slot28	Empty	0	0	0
General 8-Slot39-Slot29	Empty	0	0	0
General 8-Slot39-Slot30	Empty	0	0	0
General 8-Slot39-Slot31	Empty	0	0	0
General 8-Slot39-Slot32	Empty	0	0	0
General 8-Slot39-Slot33	Empty	0	0	0
General 8-Slot39-Slot34	Empty	0	0	0
General 8-Slot39-Slot35	Empty	0	0	0
General 8-Slot39-Slot36	Empty	0	0	0
General 8-Slot39-Slot37	Empty	0	0	0
General 8-Slot39-Slot38	Empty	0	0	0
General 8-Slot39-Slot39	Empty	0	0	0
General 8-Slot39-Slot40	Empty	0	0	0
General 8-Slot39-Slot41	Empty	0	0	0
General 8-Slot39-Slot42	Empty	0	0	0
General 8-Slot40	Sodden Staff of the Kedge	161993	1	6
General 8-Slot41	Broodslayer's Backpack	151799	1	48
General 8-Slot41-Slot1	Empty	0	0	0
General 8-Slot41-Slot2	Empty	0	0	0
General 8-Slot41-Slot3	Empty	0	0	0
General 8-Slot41-Slot4	Empty	0	0	0
General 8-Slot41-Slot5	Empty	0	0	0
General 8-Slot41-Slot6	Empty	0	0	0
General 8-Slot41-Slot7	Empty	0	0	0
General 8-Slot41-Slot8	Empty	0	0	0
General 8-Slot41-Slot9	Empty	0	0	0
General 8-Slot41-Slot10	Empty	0	0	0
General 8-Slot41-Slot11	Empty	0	0	0
General 8-Slot41-Slot12	Empty	0	0	0
General 8-Slot41-Slot13	Empty	0	0	0
General 8-Slot41-Slot14	Empty	0	0	0
General 8-Slot41-Slot15	Empty	0	0	0
General 8-Slot41-Slot16	Empty	0	0	0
General 8-Slot41-Slot17	Empty	0	0	0
General 8-Slot41-Slot18	Empty	0	0	0
General 8-Slot41-Slot19	Empty	0	0	0
General 8-Slot41-Slot20	Empty	0	0	0
General 8-Slot41-Slot21	Empty	0	0	0
General 8-Slot41-Slot22	Empty	0	0	0
General 8-Slot41-Slot23	Empty	0	0	0
General 8-Slot41-Slot24	Empty	0	0	0
General 8-Slot41-Slot25	Empty	0	0	0
General 8-Slot41-Slot26	Empty	0	0	0
General 8-Slot41-Slot27	Empty	0	0	0
General 8-Slot41-Slot28	Empty	0	0	0
General 8-Slot41-Slot29	Empty	0	0	0
General 8-Slot41-Slot30	Empty	0	0	0
General 8-Slot41-Slot31	Empty	0	0	0
General 8-Slot41-Slot32	Empty	0	0	0
General 8-Slot41-Slot33	Empty	0	0	0
General 8-Slot41-Slot34	Empty	0	0	0
General 8-Slot41-Slot35	Empty	0	0	0
General 8-Slot41-Slot36	Empty	0	0	0
General 8-Slot41-Slot37	Empty	0	0	0
General 8-Slot41-Slot38	Empty	0	0	0
General 8-Slot41-Slot39	Empty	0	0	0
General 8-Slot41-Slot40	Empty	0	0	0
General 8-Slot41-Slot41	Empty	0	0	0
General 8-Slot41-Slot42	Empty	0	0	0
General 8-Slot41-Slot43	Empty	0	0	0
General 8-Slot41-Slot44	Empty	0	0	0
General 8-Slot41-Slot45	Empty	0	0	0
General 8-Slot41-Slot46	Empty	0	0	0
General 8-Slot41-Slot47	Empty	0	0	0
General 8-Slot41-Slot48	Empty	0	0	0
General 8-Slot42	Sphere of Coalesced Water	29163	1	6
General 8-Slot42-Slot1	Empty	0	0	0
General 8-Slot42-Slot2	Empty	0	0	0
General 8-Slot43	Obscured Heroic Reflections Legs Armor	171790	1	2
General 8-Slot43-Slot1	Empty	0	0	0
General 8-Slot43-Slot2	Empty	0	0	0
General 8-Slot44	Mortar and Pestle	17904	1	6
General 8-Slot44-Slot1	Empty	0	0	0
General 8-Slot44-Slot2	Empty	0	0	0
General 8-Slot44-Slot3	Empty	0	0	0
General 8-Slot44-Slot4	Empty	0	0	0
General 8-Slot44-Slot5	Empty	0	0	0
General 8-Slot44-Slot6	Empty	0	0	0
General 8-Slot45	Phantasmal Luclinite Gem of Security	169573	1	6
General 8-Slot46	Durus Faycite Shard: Reckless Edge Discipline	159580	1	6
General 8-Slot47	Empty	0	0	0
General 8-Slot48	Adventurer's Stone	41000	1	6
General 8-Slot49	Faded Hoarded Worker Sledgemallet	151932	1	6
General 8-Slot50	Forgotten Gemstone	129895	1	6
General 9	Scale Seeker's Backpack	151796	1	48
General 9-Slot1	Empty	0	0	0
General 9-Slot2	Trace of Soaring Sentience	169381	1	6
General 9-Slot3	Trace of Scalding Sentience	169383	1	6
General 9-Slot4	Empty	0	0	0
General 9-Slot5	Empty	0	0	0
General 9-Slot6	Empty	0	0	0
General 9-Slot7	Empty	0	0	0
General 9-Slot8	Empty	0	0	0
General 9-Slot9	Empty	0	0	0
General 9-Slot10	Riven Arcana Imbued Timber	170826	1	6
General 9-Slot11	Empty	0	0	0
General 9-Slot12	Empty	0	0	0
General 9-Slot13	Empty	0	0	0
General 9-Slot14	Empty	0	0	0
General 9-Slot15	Empty	0	0	0
General 9-Slot16	Emberquartz Slayer Source	171189	1	6
General 9-Slot17	Emberquartz Slayer Source	171189	1	6
General 9-Slot18	Emberquartz Slayer Source	171189	1	6
General 9-Slot19	Emberquartz Slayer Source	171189	1	6
General 9-Slot20	Emberquartz Slayer Source	171189	1	6
General 9-Slot21	Emberquartz Slayer Source	171189	1	6
General 9-Slot22	Emberquartz Slayer Source	171189	1	6
General 9-Slot23	Emberquartz Slayer Source	171189	1	6
General 9-Slot24	Emberquartz Slayer Source	171189	1	6
General 9-Slot25	Emberquartz Slayer Source	171189	1	6
General 9-Slot26	Emberquartz Slayer Source	171189	1	6
General 9-Slot27	Emberquartz Slayer Source	171189	1	6
General 9-Slot28	Emberquartz Slayer Source	171189	1	6
General 9-Slot29	Emberquartz Slayer Source	171189	1	6
General 9-Slot30	Emberquartz Slayer Source	171189	1	6
General 9-Slot31	Empty	0	0	0
General 9-Slot32	Empty	0	0	0
General 9-Slot33	Empty	0	0	0
General 9-Slot34	Greater Terrormote	76558	1	6
General 9-Slot35	Overseer Collection Item Dispenser	105880	33	6
General 9-Slot36	Overseer Collection Item Dispenser Fragment	133773	26	6
General 9-Slot37	Overseer Collection Item Dispenser Fragment	133773	100	6
General 9-Slot38	Emberquartz Slayer Source	171189	1	6
General 9-Slot39	Emberquartz Slayer Source	171189	1	6
General 9-Slot40	Emberquartz Slayer Source	171189	1	6
General 9-Slot41	Emberquartz Slayer Source	171189	1	6
General 9-Slot42	Night Seeker's Backpack	164563	1	44
General 9-Slot42-Slot1	Empty	0	0	0
General 9-Slot42-Slot2	Empty	0	0	0
General 9-Slot42-Slot3	Empty	0	0	0
General 9-Slot42-Slot4	Empty	0	0	0
General 9-Slot42-Slot5	Empty	0	0	0
General 9-Slot42-Slot6	Empty	0	0	0
General 9-Slot42-Slot7	Empty	0	0	0
General 9-Slot42-Slot8	Empty	0	0	0
General 9-Slot42-Slot9	Empty	0	0	0
General 9-Slot42-Slot10	Empty	0	0	0
General 9-Slot42-Slot11	Empty	0	0	0
General 9-Slot42-Slot12	Empty	0	0	0
General 9-Slot42-Slot13	Empty	0	0	0
General 9-Slot42-Slot14	Empty	0	0	0
General 9-Slot42-Slot15	Empty	0	0	0
General 9-Slot42-Slot16	Empty	0	0	0
General 9-Slot42-Slot17	Empty	0	0	0
General 9-Slot42-Slot18	Empty	0	0	0
General 9-Slot42-Slot19	Empty	0	0	0
General 9-Slot42-Slot20	Empty	0	0	0
General 9-Slot42-Slot21	Empty	0	0	0
General 9-Slot42-Slot22	Empty	0	0	0
General 9-Slot42-Slot23	Empty	0	0	0
General 9-Slot42-Slot24	Empty	0	0	0
General 9-Slot42-Slot25	Empty	0	0	0
General 9-Slot42-Slot26	Empty	0	0	0
General 9-Slot42-Slot27	Empty	0	0	0
General 9-Slot42-Slot28	Empty	0	0	0
General 9-Slot42-Slot29	Empty	0	0	0
General 9-Slot42-Slot30	Empty	0	0	0
General 9-Slot42-Slot31	Empty	0	0	0
General 9-Slot42-Slot32	Empty	0	0	0
General 9-Slot42-Slot33	Empty	0	0	0
General 9-Slot42-Slot34	Empty	0	0	0
General 9-Slot42-Slot35	Empty	0	0	0
General 9-Slot42-Slot36	Empty	0	0	0
General 9-Slot42-Slot37	Empty	0	0	0
General 9-Slot42-Slot38	Empty	0	0	0
General 9-Slot42-Slot39	Empty	0	0	0
General 9-Slot42-Slot40	Empty	0	0	0
General 9-Slot42-Slot41	Empty	0	0	0
General 9-Slot42-Slot42	Empty	0	0	0
General 9-Slot42-Slot43	Empty	0	0	0
General 9-Slot42-Slot44	Empty	0	0	0
General 9-Slot43	Stormslayer's Satchel	153976	1	44
General 9-Slot43-Slot1	Empty	0	0	0
General 9-Slot43-Slot2	Empty	0	0	0
General 9-Slot43-Slot3	Empty	0	0	0
General 9-Slot43-Slot4	Empty	0	0	0
General 9-Slot43-Slot5	Empty	0	0	0
General 9-Slot43-Slot6	Empty	0	0	0
General 9-Slot43-Slot7	Empty	0	0	0
General 9-Slot43-Slot8	Empty	0	0	0
General 9-Slot43-Slot9	Empty	0	0	0
General 9-Slot43-Slot10	Empty	0	0	0
General 9-Slot43-Slot11	Empty	0	0	0
General 9-Slot43-Slot12	Empty	0	0	0
General 9-Slot43-Slot13	Empty	0	0	0
General 9-Slot43-Slot14	Empty	0	0	0
General 9-Slot43-Slot15	Empty	0	0	0
General 9-Slot43-Slot16	Empty	0	0	0
General 9-Slot43-Slot17	Empty	0	0	0
General 9-Slot43-Slot18	Empty	0	0	0
General 9-Slot43-Slot19	Empty	0	0	0
General 9-Slot43-Slot20	Empty	0	0	0
General 9-Slot43-Slot21	Empty	0	0	0
General 9-Slot43-Slot22	Empty	0	0	0
General 9-Slot43-Slot23	Empty	0	0	0
General 9-Slot43-Slot24	Empty	0	0	0
General 9-Slot43-Slot25	Empty	0	0	0
General 9-Slot43-Slot26	Empty	0	0	0
General 9-Slot43-Slot27	Empty	0	0	0
General 9-Slot43-Slot28	Empty	0	0	0
General 9-Slot43-Slot29	Empty	0	0	0
General 9-Slot43-Slot30	Empty	0	0	0
General 9-Slot43-Slot31	Empty	0	0	0
General 9-Slot43-Slot32	Empty	0	0	0
General 9-Slot43-Slot33	Empty	0	0	0
General 9-Slot43-Slot34	Empty	0	0	0
General 9-Slot43-Slot35	Empty	0	0	0
General 9-Slot43-Slot36	Empty	0	0	0
General 9-Slot43-Slot37	Empty	0	0	0
General 9-Slot43-Slot38	Empty	0	0	0
General 9-Slot43-Slot39	Empty	0	0	0
General 9-Slot43-Slot40	Empty	0	0	0
General 9-Slot43-Slot41	Empty	0	0	0
General 9-Slot43-Slot42	Empty	0	0	0
General 9-Slot43-Slot43	Empty	0	0	0
General 9-Slot43-Slot44	Empty	0	0	0
General 9-Slot44	Stormslayer's Rucksack	153977	1	46
General 9-Slot44-Slot1	Empty	0	0	0
General 9-Slot44-Slot2	Empty	0	0	0
General 9-Slot44-Slot3	Empty	0	0	0
General 9-Slot44-Slot4	Empty	0	0	0
General 9-Slot44-Slot5	Empty	0	0	0
General 9-Slot44-Slot6	Empty	0	0	0
General 9-Slot44-Slot7	Empty	0	0	0
General 9-Slot44-Slot8	Empty	0	0	0
General 9-Slot44-Slot9	Empty	0	0	0
General 9-Slot44-Slot10	Empty	0	0	0
General 9-Slot44-Slot11	Empty	0	0	0
General 9-Slot44-Slot12	Empty	0	0	0
General 9-Slot44-Slot13	Empty	0	0	0
General 9-Slot44-Slot14	Empty	0	0	0
General 9-Slot44-Slot15	Empty	0	0	0
General 9-Slot44-Slot16	Empty	0	0	0
General 9-Slot44-Slot17	Empty	0	0	0
General 9-Slot44-Slot18	Empty	0	0	0
General 9-Slot44-Slot19	Empty	0	0	0
General 9-Slot44-Slot20	Empty	0	0	0
General 9-Slot44-Slot21	Empty	0	0	0
General 9-Slot44-Slot22	Empty	0	0	0
General 9-Slot44-Slot23	Empty	0	0	0
General 9-Slot44-Slot24	Empty	0	0	0
General 9-Slot44-Slot25	Empty	0	0	0
General 9-Slot44-Slot26	Empty	0	0	0
General 9-Slot44-Slot27	Empty	0	0	0
General 9-Slot44-Slot28	Empty	0	0	0
General 9-Slot44-Slot29	Empty	0	0	0
General 9-Slot44-Slot30	Empty	0	0	0
General 9-Slot44-Slot31	Empty	0	0	0
General 9-Slot44-Slot32	Empty	0	0	0
General 9-Slot44-Slot33	Empty	0	0	0
General 9-Slot44-Slot34	Empty	0	0	0
General 9-Slot44-Slot35	Empty	0	0	0
General 9-Slot44-Slot36	Empty	0	0	0
General 9-Slot44-Slot37	Empty	0	0	0
General 9-Slot44-Slot38	Empty	0	0	0
General 9-Slot44-Slot39	Empty	0	0	0
General 9-Slot44-Slot40	Empty	0	0	0
General 9-Slot44-Slot41	Empty	0	0	0
General 9-Slot44-Slot42	Empty	0	0	0
General 9-Slot44-Slot43	Empty	0	0	0
General 9-Slot44-Slot44	Empty	0	0	0
General 9-Slot44-Slot45	Empty	0	0	0
General 9-Slot44-Slot46	Empty	0	0	0
General 9-Slot45	Mythslayer's Rucksack	151239	1	44
General 9-Slot45-Slot1	Empty	0	0	0
General 9-Slot45-Slot2	Empty	0	0	0
General 9-Slot45-Slot3	Empty	0	0	0
General 9-Slot45-Slot4	Empty	0	0	0
General 9-Slot45-Slot5	Empty	0	0	0
General 9-Slot45-Slot6	Empty	0	0	0
General 9-Slot45-Slot7	Empty	0	0	0
General 9-Slot45-Slot8	Empty	0	0	0
General 9-Slot45-Slot9	Empty	0	0	0
General 9-Slot45-Slot10	Empty	0	0	0
General 9-Slot45-Slot11	Empty	0	0	0
General 9-Slot45-Slot12	Empty	0	0	0
General 9-Slot45-Slot13	Empty	0	0	0
General 9-Slot45-Slot14	Empty	0	0	0
General 9-Slot45-Slot15	Empty	0	0	0
General 9-Slot45-Slot16	Empty	0	0	0
General 9-Slot45-Slot17	Empty	0	0	0
General 9-Slot45-Slot18	Empty	0	0	0
General 9-Slot45-Slot19	Empty	0	0	0
General 9-Slot45-Slot20	Empty	0	0	0
General 9-Slot45-Slot21	Empty	0	0	0
General 9-Slot45-Slot22	Empty	0	0	0
General 9-Slot45-Slot23	Empty	0	0	0
General 9-Slot45-Slot24	Empty	0	0	0
General 9-Slot45-Slot25	Empty	0	0	0
General 9-Slot45-Slot26	Empty	0	0	0
General 9-Slot45-Slot27	Empty	0	0	0
General 9-Slot45-Slot28	Empty	0	0	0
General 9-Slot45-Slot29	Empty	0	0	0
General 9-Slot45-Slot30	Empty	0	0	0
General 9-Slot45-Slot31	Empty	0	0	0
General 9-Slot45-Slot32	Empty	0	0	0
General 9-Slot45-Slot33	Empty	0	0	0
General 9-Slot45-Slot34	Empty	0	0	0
General 9-Slot45-Slot35	Empty	0	0	0
General 9-Slot45-Slot36	Empty	0	0	0
General 9-Slot45-Slot37	Empty	0	0	0
