Location	Name	ID	Count	Slots
General 5-Slot2-Slot39	Empty	0	0	0
General 5-Slot2-Slot40	Empty	0	0	0
General 5-Slot3	Heroic Backpack of the Adventurer	135987	1	40
General 5-Slot3-Slot1	Empty	0	0	0
General 5-Slot3-Slot2	Empty	0	0	0
General 5-Slot3-Slot3	Empty	0	0	0
General 5-Slot3-Slot4	Empty	0	0	0
General 5-Slot3-Slot5	Empty	0	0	0
General 5-Slot3-Slot6	Empty	0	0	0
General 5-Slot3-Slot7	Empty	0	0	0
General 5-Slot3-Slot8	Empty	0	0	0
General 5-Slot3-Slot9	Empty	0	0	0
General 5-Slot3-Slot10	Empty	0	0	0
General 5-Slot3-Slot11	Empty	0	0	0
General 5-Slot3-Slot12	Empty	0	0	0
General 5-Slot3-Slot13	Empty	0	0	0
General 5-Slot3-Slot14	Empty	0	0	0
General 5-Slot3-Slot15	Empty	0	0	0
General 5-Slot3-Slot16	Empty	0	0	0
General 5-Slot3-Slot17	Empty	0	0	0
General 5-Slot3-Slot18	Empty	0	0	0
General 5-Slot3-Slot19	Empty	0	0	0
General 5-Slot3-Slot20	Empty	0	0	0
General 5-Slot3-Slot21	Empty	0	0	0
General 5-Slot3-Slot22	Empty	0	0	0
General 5-Slot3-Slot23	Empty	0	0	0
General 5-Slot3-Slot24	Empty	0	0	0
General 5-Slot3-Slot25	Empty	0	0	0
General 5-Slot3-Slot26	Empty	0	0	0
General 5-Slot3-Slot27	Empty	0	0	0
General 5-Slot3-Slot28	Empty	0	0	0
General 5-Slot3-Slot29	Empty	0	0	0
General 5-Slot3-Slot30	Empty	0	0	0
General 5-Slot3-Slot31	Empty	0	0	0
General 5-Slot3-Slot32	Empty	0	0	0
General 5-Slot3-Slot33	Empty	0	0	0
General 5-Slot3-Slot34	Empty	0	0	0
General 5-Slot3-Slot35	Empty	0	0	0
General 5-Slot3-Slot36	Empty	0	0	0
General 5-Slot3-Slot37	Empty	0	0	0
General 5-Slot3-Slot38	Empty	0	0	0
General 5-Slot3-Slot39	Empty	0	0	0
General 5-Slot3-Slot40	Empty	0	0	0
General 5-Slot4	Stormslayer's Satchel	153976	1	44
General 5-Slot4-Slot1	Empty	0	0	0
General 5-Slot4-Slot2	Empty	0	0	0
General 5-Slot4-Slot3	Empty	0	0	0
General 5-Slot4-Slot4	Empty	0	0	0
General 5-Slot4-Slot5	Empty	0	0	0
General 5-Slot4-Slot6	Empty	0	0	0
General 5-Slot4-Slot7	Empty	0	0	0
General 5-Slot4-Slot8	Empty	0	0	0
General 5-Slot4-Slot9	Empty	0	0	0
General 5-Slot4-Slot10	Empty	0	0	0
General 5-Slot4-Slot11	Empty	0	0	0
General 5-Slot4-Slot12	Empty	0	0	0
General 5-Slot4-Slot13	Empty	0	0	0
General 5-Slot4-Slot14	Empty	0	0	0
General 5-Slot4-Slot15	Empty	0	0	0
General 5-Slot4-Slot16	Empty	0	0	0
General 5-Slot4-Slot17	Empty	0	0	0
General 5-Slot4-Slot18	Empty	0	0	0
General 5-Slot4-Slot19	Empty	0	0	0
General 5-Slot4-Slot20	Empty	0	0	0
General 5-Slot4-Slot21	Empty	0	0	0
General 5-Slot4-Slot22	Empty	0	0	0
General 5-Slot4-Slot23	Empty	0	0	0
General 5-Slot4-Slot24	Empty	0	0	0
General 5-Slot4-Slot25	Empty	0	0	0
General 5-Slot4-Slot26	Empty	0	0	0
General 5-Slot4-Slot27	Empty	0	0	0
General 5-Slot4-Slot28	Empty	0	0	0
General 5-Slot4-Slot29	Empty	0	0	0
General 5-Slot4-Slot30	Empty	0	0	0
General 5-Slot4-Slot31	Empty	0	0	0
General 5-Slot4-Slot32	Empty	0	0	0
General 5-Slot4-Slot33	Empty	0	0	0
General 5-Slot4-Slot34	Empty	0	0	0
General 5-Slot4-Slot35	Empty	0	0	0
General 5-Slot4-Slot36	Empty	0	0	0
General 5-Slot4-Slot37	Empty	0	0	0
General 5-Slot4-Slot38	Empty	0	0	0
General 5-Slot4-Slot39	Empty	0	0	0
General 5-Slot4-Slot40	Empty	0	0	0
General 5-Slot4-Slot41	Empty	0	0	0
General 5-Slot4-Slot42	Empty	0	0	0
General 5-Slot4-Slot43	Empty	0	0	0
General 5-Slot4-Slot44	Empty	0	0	0
General 5-Slot5	Empty	0	0	0
General 5-Slot6	Empty	0	0	0
General 5-Slot7	Blade of Vesagran	77640	1	6
General 5-Slot7-Slot1	Empty	0	0	0
General 5-Slot7-Slot2	Empty	0	0	0
General 5-Slot7-Slot3	Empty	0	0	0
General 5-Slot8	Bar Tab: Kithal Haverslat	150455	1	6
General 5-Slot9	Bar Tab: Gethaldrin Emblysite	150449	3	6
General 5-Slot10	Bar Tab: Glibly Giggledrinker	150450	1	6
General 5-Slot11	Bar Tab: TORKA	150451	1	6
General 5-Slot12	Bar Tab: Poxul Tinkertape	150454	2	6
General 5-Slot13	Bar Tab: TULGA	150453	3	6
General 5-Slot14	Bar Tab: Apothecary James	150452	1	6
General 5-Slot15	Pile of Wood	148222	2	6
General 5-Slot16	Tunare's Bounty	148223	3	6
General 5-Slot17	Handful of Wildseeds	148218	1	6
General 5-Slot18	Well-Used Hand Axe	148224	1	6
General 5-Slot19	Ruddy Clay	148219	2	6
General 5-Slot20	Unkempt Toadstool	148217	1	6
General 5-Slot21	Vase Shards	148199	1	6
General 5-Slot22	Beads of Rebirth	148209	3	6
General 5-Slot23	Beads of Life	148215	2	6
General 5-Slot24	Beads of Growth	148211	1	6
General 5-Slot25	Beads of Renewal	148212	1	6
General 5-Slot26	Empty	0	0	0
General 5-Slot27	Empty	0	0	0
General 5-Slot28	Empty	0	0	0
General 5-Slot29	Dulled Spike Flail	148196	1	6
General 5-Slot30	Spent Poison Vial	148200	1	6
General 5-Slot31	Broken Bo Staff	148197	1	6
General 5-Slot32	Dented Warmonger's Shield	148195	1	6
General 5-Slot33	Empty	0	0	0
General 5-Slot34	Empty	0	0	0
General 5-Slot35	Empty	0	0	0
General 5-Slot36	Pal'Lomen Bracken Sori	138833	1	6
General 5-Slot37	Serene Succulent Mango	154768	23	6
General 5-Slot38	Empty	0	0	0
General 5-Slot39	Empty	0	0	0
General 5-Slot40	Empty	0	0	0
General 5-Slot41	Echo of Mastery	110394	1	6
General 5-Slot42	Empty	0	0	0
General 5-Slot43	Vhalen's Necklace	77629	1	6
General 5-Slot44	Unparalleled Intellect Gem of Distant Echoes	111863	1	6
General 5-Slot45	Empty	0	0	0
General 5-Slot46	Seal of the Sword	110395	1	6
General 5-Slot47	Fungal Underbulk	164195	1	6
General 5-Slot48	Marshal's Blazing Bauble	173314	1	6
General 5-Slot48-Slot1	Empty	0	0	0
General 5-Slot48-Slot2	Empty	0	0	0
General 5-Slot48-Slot3	Empty	0	0	0
General 5-Slot49	Brilliant Scalewrought Bauble	173168	1	6
General 5-Slot50	Concentrated Goblin Smarts	171370	1	6
General 5-Slot51	Unparalleled Sagacious Gem of Distant Echoes	166661	1	6
General 5-Slot52	Unparalleled Charismatic Gem of Distant Echoes	132849	1	6
General 6	Stormslayer's Chest	153962	1	52
General 6-Slot1	Faskan Rift	173368	1	6
General 6-Slot2	Ring of the Ancients	67098	1	6
General 6-Slot2-Slot1	Empty	0	0	0
General 6-Slot2-Slot2	Empty	0	0	0
General 6-Slot2-Slot3	Empty	0	0	0
General 6-Slot3	Great Tiger Spirit Familiar	86644	1	6
General 6-Slot4	Spirit Drinker's Coating	86647	1	6
General 6-Slot5	Mark of Fury	110396	1	6
General 6-Slot6	Valia's Unyielding Bravery	86648	1	6
General 6-Slot7	Reflective Emberquartz Powder	154776	17	6
General 6-Slot8	Visor of the Ancients	114993	1	6
General 6-Slot8-Slot1	Empty	0	0	0
General 6-Slot8-Slot2	Empty	0	0	0
General 6-Slot8-Slot3	Empty	0	0	0
General 6-Slot9	Electrum Bar	16501	1	6
General 6-Slot10	Wishing Lamp: Zephyr's Flight	129937	1	6
General 6-Slot11	Drunkard's Stein	93995	1	6
General 6-Slot12	Extra Planar Potential Shard	148442	1	6
General 6-Slot13	Rapier of Somber Notes	69114	1	6
General 6-Slot13-Slot1	Empty	0	0	0
General 6-Slot13-Slot2	Empty	0	0	0
General 6-Slot14	Acolyte's Enhancement of the Selenelion	109568	1	6
General 6-Slot15	Journeyman's Compass	127551	1	6
General 6-Slot16	Bloodied Luclinite Ore	166188	1	6
General 6-Slot17	Faskan Rift	173368	1	6
General 6-Slot18	Empty	0	0	0
General 6-Slot19	Personal Hemic Source	163996	1	6
General 6-Slot20	Celestial Springflow	87362	44	6
General 6-Slot21	Arcana Imbued Delphinium	170890	120	6
General 6-Slot22	Serene Succulent Mango	154768	15	6
General 6-Slot23	Arcana Imbued Larkspur	170886	229	6
General 6-Slot24	Arcana Imbued Gormar Venom	170881	106	6
General 6-Slot25	Roots	13047	302	6
General 6-Slot26	Serene Spring Water	154770	43	6
General 6-Slot27	Scalewrought's Voidstone Oleander	170503	28	6
General 6-Slot28	Starborne Lychee	87360	25	6
General 6-Slot29	Serene Sweet Cherry	154767	40	6
General 6-Slot30	Luclinite Ensanguined Gem of Security	167573	1	6
General 6-Slot31	Blood-Soaked Mask of Brilliance	166441	1	6
General 6-Slot31-Slot1	Empty	0	0	0
General 6-Slot31-Slot2	Empty	0	0	0
General 6-Slot31-Slot3	Empty	0	0	0
General 6-Slot32	Covariant Engram	170289	1	6
General 6-Slot33	Empty	0	0	0
General 6-Slot34	Empty	0	0	0
General 6-Slot35	Empty	0	0	0
General 6-Slot36	Empty	0	0	0
General 6-Slot37	Empty	0	0	0
General 6-Slot38	Empty	0	0	0
General 6-Slot39	Empty	0	0	0
General 6-Slot40	Empty	0	0	0
General 6-Slot41	Empty	0	0	0
General 6-Slot42	Empty	0	0	0
General 6-Slot43	Empty	0	0	0
General 6-Slot44	Empty	0	0	0
General 6-Slot45	Empty	0	0	0
General 6-Slot46	Empty	0	0	0
General 6-Slot47	Empty	0	0	0
General 6-Slot48	Empty	0	0	0
General 6-Slot49	Empty	0	0	0
General 6-Slot50	Empty	0	0	0
General 6-Slot51	Empty	0	0	0
General 6-Slot52	Twin Commander's Sigil	173729	1	6
General 6-Slot52-Slot1	Empty	0	0	0
General 6-Slot52-Slot2	Empty	0	0	0
General 6-Slot52-Slot3	Empty	0	0	0
General 7	Scale Seeker's Backpack	151796	1	48
General 7-Slot1	Empty	0	0	0
General 7-Slot2	Empty	0	0	0
General 7-Slot3	Empty	0	0	0
General 7-Slot4	Extra Planar Potential Shard	148442	1	6
General 7-Slot5	Extra Planar Potential Shard	148442	1	6
General 7-Slot6	Extra Planar Potential Shard	148442	1	6
General 7-Slot7	Extra Planar Potential Shard	148442	1	6
General 7-Slot8	Extra Planar Potential Shard	148442	1	6
General 7-Slot9	Extra Planar Potential Shard	148442	1	6
General 7-Slot10	Empty	0	0	0
General 7-Slot11	Empty	0	0	0
General 7-Slot12	Fishing Grubs	13106	1000	6
General 7-Slot13	Empty	0	0	0
General 7-Slot14	Empty	0	0	0
General 7-Slot15	Magically Balanced Green Gem	173374	1	6
General 7-Slot16	Empty	0	0	0
General 7-Slot17	Empty	0	0	0
General 7-Slot18	Empty	0	0	0
General 7-Slot19	Empty	0	0	0
General 7-Slot20	Empty	0	0	0
General 7-Slot21	Empty	0	0	0
General 7-Slot22	Tooth Fang Earring	167167	1	6
General 7-Slot23	Empty	0	0	0
General 7-Slot24	Empty	0	0	0
General 7-Slot25	Empty	0	0	0
General 7-Slot26	Empty	0	0	0
General 7-Slot27	Empty	0	0	0
General 7-Slot28	Empty	0	0	0
General 7-Slot29	Empty	0	0	0
General 7-Slot30	Empty	0	0	0
General 7-Slot31	Empty	0	0	0
General 7-Slot32	Empty	0	0	0
General 7-Slot33	Empty	0	0	0
General 7-Slot34	Empty	0	0	0
General 7-Slot35	Hymn of Stability: Verse	168142	1	6
General 7-Slot36	Acrobat's Earring of Uprising	173516	1	6
General 7-Slot36-Slot1	Empty	0	0	0
General 7-Slot36-Slot2	Empty	0	0	0
General 7-Slot36-Slot3	Empty	0	0	0
General 7-Slot37	Empty	0	0	0
General 7-Slot38	Empty	0	0	0
General 7-Slot39	Empty	0	0	0
General 7-Slot40	Blasted Scrykin Orb Fragment	169385	19	6
General 7-Slot41	Empty	0	0	0
General 7-Slot42	Empty	0	0	0
General 7-Slot43	Empty	0	0	0
General 7-Slot44	Empty	0	0	0
General 7-Slot45	Trace of Sodden Sentience	169384	1	6
General 7-Slot46	Rapidious Sun Shaving	171174	1	6
General 7-Slot47	Trace of Scalding Sentience	169383	1	6
General 7-Slot48	Trace of Soaring Sentience	169381	1	6
General 8	Mythslayer's Chest	151224	1	50
General 8-Slot1	Planar Jeweler's Kit	17764	1	6
General 8-Slot1-Slot1	Empty	0	0	0
General 8-Slot1-Slot2	Empty	0	0	0
General 8-Slot1-Slot3	Empty	0	0	0
General 8-Slot1-Slot4	Empty	0	0	0
General 8-Slot1-Slot5	Empty	0	0	0
General 8-Slot1-Slot6	Empty	0	0	0
General 8-Slot2	Adventurer's Stone	41000	1	6
General 8-Slot3	Metamorph: Jade Prowler Cub	102970	1	6
General 8-Slot4	Sealed Pure Energeian Light Orb	66279	4	6
General 8-Slot5	Blade of Jade Ornament	102967	1	6
General 8-Slot6	Shadewrought Coin of the Eclipse	109899	1	6
General 8-Slot7	Shadewrought Coin of the Eclipse	109899	1	6
General 8-Slot8	Shadewrought Coin of the Eclipse	109899	1	6
General 8-Slot9	Covariant Engram	170289	1	6
General 8-Slot10	Covariant Engram	170289	1	6
General 8-Slot11	Covariant Engram	170289	1	6
General 8-Slot12	Covariant Engram	170289	1	6
General 8-Slot13	Empty	0	0	0
General 8-Slot14	Empty	0	0	0
General 8-Slot15	Empty	0	0	0
General 8-Slot16	Fishing Grubs	13106	1000	6
General 8-Slot17	Stately Seal of Takish`Hiz	171175	1	6
General 8-Slot18	Mark of Fury	110396	1	6
General 8-Slot19	Gleaming Emblem of the Overseer	173369	1	6
General 8-Slot20	Empty	0	0	0
General 8-Slot21	Empty	0	0	0
General 8-Slot22	Maestro's Baton Ornament	113593	1	6
General 8-Slot23	Metamorph: Chromatic Songwing	113594	1	6
General 8-Slot24	Overseer Collection Item Dispenser	105880	100	6
General 8-Slot25	Spirit of the Lost	154988	1	6
General 8-Slot26	Gallant Focus of Fortitude	151983	1	6
General 8-Slot27	Fortitude Focus of Uprising	170458	4	6
General 8-Slot28	Overseer Ornamentation Dispenser	105780	3	6
General 8-Slot29	Infused Sandstone Siphon	116895	1	6
General 8-Slot30	Short Spear of Rebellion	173949	1	6
General 8-Slot30-Slot1	Empty	0	0	0
General 8-Slot30-Slot2	Empty	0	0	0
General 8-Slot31	Piece of Vrenlar Fruit	51504	1	6
General 8-Slot32	Overseer Collection Item Dispenser Fragment	133773	91	6
General 8-Slot33	Gallant Focus of Heroism	151984	1	6
General 8-Slot34	Heroic Focus of Uprising	170459	5	6
General 8-Slot35	Otherworldly Focus of Heroism	159885	2	6
General 8-Slot36	Gallant Focus of Heroism	151984	1	6
General 8-Slot37	Gallant Focus of Heroism	151984	1	6
General 8-Slot38	Gallant Focus of Heroism	151984	1	6
General 8-Slot39	Distillate of Antidote XVII	135330	18	6
General 8-Slot40	Fine Sparkling Harasser's Collar of Legacies Lost	151466	1	6
General 8-Slot40-Slot1	Empty	0	0	0
General 8-Slot40-Slot2	Empty	0	0	0
General 8-Slot40-Slot3	Empty	0	0	0
General 8-Slot40-Slot4	Empty	0	0	0
General 8-Slot40-Slot5	Empty	0	0	0
General 8-Slot40-Slot6	Empty	0	0	0
General 8-Slot41	Devotee's Focus of the Harbinger	169770	6	6
General 8-Slot42	Acolyte's Focus of the Harbinger	169769	13	6
General 8-Slot43	Acolyte's Focus of Legacies Lost	151485	7	6
General 8-Slot44	Acolyte's Focus of the Selenelion	169191	1	6
General 8-Slot45	Luminous Restless Ice	164604	1	6
General 8-Slot46	Ossified Bloodied Ore	166327	6	6
General 8-Slot47	Crystallized Precious Velium Ore	163797	4	6
General 8-Slot48	Crystallized Velium Ore	163651	8	6
General 8-Slot49	Tsikut's Crystallized Magic	175180	1	6
General 8-Slot50	Emblem of the Maestro	152430	185	6
General 9	Empty	0	0	0
General 10	Empty	0	0	0
General 11	Empty	0	0	0
General 12	Empty	0	0	0
Held	Empty	0	0	0
Bank1	Backpack*	32601	1	8
Bank1-Slot1	Empty	0	0	0
Bank1-Slot2	Empty	0	0	0
Bank1-Slot3	Empty	0	0	0
Bank1-Slot4	Empty	0	0	0
Bank1-Slot5	Empty	0	0	0
Bank1-Slot6	Empty	0	0	0
Bank1-Slot7	Empty	0	0	0
Bank1-Slot8	Empty	0	0	0
Bank2	Empty	0	0	0
Bank3	Empty	0	0	0
Bank4	Empty	0	0	0
Bank5	Tanned Travelworn Backpack	174036	1	42
Bank5-Slot1	Empty	0	0	0
Bank5-Slot2	Empty	0	0	0
Bank5-Slot3	Empty	0	0	0
Bank5-Slot4	Empty	0	0	0
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Empty	0	0	0
Bank5-Slot7	Empty	0	0	0
Bank5-Slot8	Empty	0	0	0
Bank5-Slot9	Empty	0	0	0
Bank5-Slot10	Empty	0	0	0
Bank5-Slot11	Empty	0	0	0
Bank5-Slot12	Empty	0	0	0
Bank5-Slot13	Empty	0	0	0
Bank5-Slot14	Empty	0	0	0
Bank5-Slot15	Empty	0	0	0
Bank5-Slot16	Empty	0	0	0
Bank5-Slot17	Empty	0	0	0
Bank5-Slot18	Empty	0	0	0
Bank5-Slot19	Empty	0	0	0
Bank5-Slot20	Empty	0	0	0
Bank5-Slot21	Empty	0	0	0
Bank5-Slot22	Empty	0	0	0
Bank5-Slot23	Empty	0	0	0
Bank5-Slot24	Empty	0	0	0
Bank5-Slot25	Empty	0	0	0
Bank5-Slot26	Empty	0	0	0
Bank5-Slot27	Empty	0	0	0
Bank5-Slot28	Empty	0	0	0
Bank5-Slot29	Empty	0	0	0
Bank5-Slot30	Empty	0	0	0
Bank5-Slot31	Empty	0	0	0
Bank5-Slot32	Empty	0	0	0
Bank5-Slot33	Empty	0	0	0
Bank5-Slot34	Empty	0	0	0
Bank5-Slot35	Empty	0	0	0
Bank5-Slot36	Empty	0	0	0
Bank5-Slot37	Empty	0	0	0
Bank5-Slot38	Empty	0	0	0
Bank5-Slot39	Empty	0	0	0
Bank5-Slot40	Empty	0	0	0
Bank5-Slot41	Empty	0	0	0
Bank5-Slot42	Empty	0	0	0
Bank6	Empty	0	0	0
Bank7	Empty	0	0	0
Bank8	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Stormslayer's Backpack	153978	1	48
Bank13-Slot1	Herald's Dauntless Waistguard	173735	1	6
Bank13-Slot1-Slot1	Empty	0	0	0
Bank13-Slot1-Slot2	Empty	0	0	0
Bank13-Slot1-Slot3	Empty	0	0	0
Bank13-Slot2	Kejaan's Belt of Sagacity	169736	1	6
Bank13-Slot2-Slot1	Empty	0	0	0
Bank13-Slot2-Slot2	Empty	0	0	0
Bank13-Slot2-Slot3	Empty	0	0	0
Bank13-Slot3	Chalice of Autumn Wine	171729	1	6
Bank13-Slot3-Slot1	Empty	0	0	0
Bank13-Slot3-Slot2	Empty	0	0	0
Bank13-Slot3-Slot3	Empty	0	0	0
Bank13-Slot4	Fortuitous Scepter of Xev Bristlebane	171764	1	6
Bank13-Slot4-Slot1	Empty	0	0	0
Bank13-Slot4-Slot2	Empty	0	0	0
Bank13-Slot4-Slot3	Empty	0	0	0
Bank13-Slot4-Slot4	Empty	0	0	0
Bank13-Slot4-Slot5	Empty	0	0	0
Bank13-Slot5	Aureate Ritual Cloak	173726	1	6
Bank13-Slot5-Slot1	Empty	0	0	0
Bank13-Slot5-Slot2	Empty	0	0	0
Bank13-Slot5-Slot3	Empty	0	0	0
Bank13-Slot6	Takish Sabre	171744	1	6
Bank13-Slot6-Slot1	Empty	0	0	0
Bank13-Slot6-Slot2	Empty	0	0	0
Bank13-Slot7	Scaled Gut Ripper	173748	1	6
Bank13-Slot7-Slot1	Empty	0	0	0
Bank13-Slot7-Slot2	Empty	0	0	0
Bank13-Slot8	Ephyr's Extra Eider Effigy	169738	1	6
Bank13-Slot8-Slot1	Empty	0	0	0
Bank13-Slot8-Slot2	Empty	0	0	0
Bank13-Slot8-Slot3	Empty	0	0	0
Bank13-Slot8-Slot4	Empty	0	0	0
Bank13-Slot9	Belt of the Departed	114999	1	6
Bank13-Slot9-Slot1	Empty	0	0	0
Bank13-Slot9-Slot2	Empty	0	0	0
Bank13-Slot9-Slot3	Empty	0	0	0
Bank13-Slot10	Visor of the Ancients	114993	1	6
Bank13-Slot10-Slot1	Empty	0	0	0
Bank13-Slot10-Slot2	Empty	0	0	0
Bank13-Slot10-Slot3	Empty	0	0	0
Bank13-Slot11	Veil of the Abyss	173319	1	6
Bank13-Slot11-Slot1	Empty	0	0	0
Bank13-Slot11-Slot2	Empty	0	0	0
Bank13-Slot11-Slot3	Empty	0	0	0
Bank13-Slot12	Empty	0	0	0
Bank13-Slot13	Empty	0	0	0
Bank13-Slot14	Empty	0	0	0
Bank13-Slot15	Empty	0	0	0
Bank13-Slot16	Empty	0	0	0
Bank13-Slot17	Empty	0	0	0
Bank13-Slot18	Empty	0	0	0
Bank13-Slot19	Empty	0	0	0
Bank13-Slot20	Empty	0	0	0
Bank13-Slot21	Empty	0	0	0
Bank13-Slot22	Empty	0	0	0
Bank13-Slot23	Empty	0	0	0
Bank13-Slot24	Empty	0	0	0
Bank13-Slot25	Empty	0	0	0
Bank13-Slot26	Empty	0	0	0
Bank13-Slot27	Empty	0	0	0
Bank13-Slot28	Empty	0	0	0
Bank13-Slot29	Empty	0	0	0
Bank13-Slot30	Empty	0	0	0
Bank13-Slot31	Empty	0	0	0
Bank13-Slot32	Empty	0	0	0
Bank13-Slot33	Empty	0	0	0
Bank13-Slot34	Empty	0	0	0
Bank13-Slot35	Empty	0	0	0
Bank13-Slot36	Empty	0	0	0
Bank13-Slot37	Empty	0	0	0
Bank13-Slot38	Empty	0	0	0
Bank13-Slot39	Empty	0	0	0
Bank13-Slot40	Empty	0	0	0
Bank13-Slot41	Empty	0	0	0
Bank13-Slot42	Empty	0	0	0
Bank13-Slot43	Obscured Heroic Reflections Legs Armor	171790	1	2
Bank13-Slot43-Slot1	Empty	0	0	0
Bank13-Slot43-Slot2	Empty	0	0	0
Bank13-Slot44	Faded Spectral Luminosity Arms Armor	168119	1	2
Bank13-Slot44-Slot1	Empty	0	0	0
Bank13-Slot44-Slot2	Empty	0	0	0
Bank13-Slot45	Empty	0	0	0
Bank13-Slot46	Empty	0	0	0
Bank13-Slot47	Empty	0	0	0
Bank13-Slot48	Empty	0	0	0
Bank14	Shik'Nar Carapace Crate	169971	1	46
Bank14-Slot1	Empty	0	0	0
Bank14-Slot2	Empty	0	0	0
Bank14-Slot3	Empty	0	0	0
Bank14-Slot4	Empty	0	0	0
Bank14-Slot5	Empty	0	0	0
Bank14-Slot6	Empty	0	0	0
Bank14-Slot7	Empty	0	0	0
Bank14-Slot8	Empty	0	0	0
Bank14-Slot9	Empty	0	0	0
Bank14-Slot10	Empty	0	0	0
Bank14-Slot11	Empty	0	0	0
Bank14-Slot12	Empty	0	0	0
Bank14-Slot13	Empty	0	0	0
Bank14-Slot14	Empty	0	0	0
Bank14-Slot15	Empty	0	0	0
Bank14-Slot16	Empty	0	0	0
Bank14-Slot17	Empty	0	0	0
Bank14-Slot18	Empty	0	0	0
Bank14-Slot19	Empty	0	0	0
Bank14-Slot20	Empty	0	0	0
Bank14-Slot21	Empty	0	0	0
Bank14-Slot22	Empty	0	0	0
Bank14-Slot23	Empty	0	0	0
Bank14-Slot24	Empty	0	0	0
Bank14-Slot25	Empty	0	0	0
Bank14-Slot26	Empty	0	0	0
Bank14-Slot27	Empty	0	0	0
Bank14-Slot28	Empty	0	0	0
Bank14-Slot29	Empty	0	0	0
Bank14-Slot30	Empty	0	0	0
Bank14-Slot31	Empty	0	0	0
Bank14-Slot32	Empty	0	0	0
Bank14-Slot33	Empty	0	0	0
Bank14-Slot34	Empty	0	0	0
Bank14-Slot35	Empty	0	0	0
Bank14-Slot36	Empty	0	0	0
Bank14-Slot37	Empty	0	0	0
Bank14-Slot38	Empty	0	0	0
Bank14-Slot39	Empty	0	0	0
Bank14-Slot40	Empty	0	0	0
Bank14-Slot41	Empty	0	0	0
Bank14-Slot42	Empty	0	0	0
Bank14-Slot43	Empty	0	0	0
Bank14-Slot44	Empty	0	0	0
Bank14-Slot45	Empty	0	0	0
Bank14-Slot46	Empty	0	0	0
Bank15	Stormslayer's Rucksack	153977	1	46
Bank15-Slot1	Empty	0	0	0
Bank15-Slot2	Empty	0	0	0
Bank15-Slot3	Empty	0	0	0
Bank15-Slot4	Empty	0	0	0
Bank15-Slot5	Empty	0	0	0
Bank15-Slot6	Empty	0	0	0
Bank15-Slot7	Empty	0	0	0
Bank15-Slot8	Empty	0	0	0
Bank15-Slot9	Empty	0	0	0
Bank15-Slot10	Empty	0	0	0
Bank15-Slot11	Empty	0	0	0
Bank15-Slot12	Empty	0	0	0
Bank15-Slot13	Empty	0	0	0
Bank15-Slot14	Empty	0	0	0
Bank15-Slot15	Empty	0	0	0
Bank15-Slot16	Empty	0	0	0
Bank15-Slot17	Empty	0	0	0
Bank15-Slot18	Empty	0	0	0
Bank15-Slot19	Empty	0	0	0
Bank15-Slot20	Empty	0	0	0
Bank15-Slot21	Empty	0	0	0
Bank15-Slot22	Empty	0	0	0
Bank15-Slot23	Empty	0	0	0
Bank15-Slot24	Empty	0	0	0
Bank15-Slot25	Empty	0	0	0
Bank15-Slot26	Empty	0	0	0
Bank15-Slot27	Empty	0	0	0
Bank15-Slot28	Empty	0	0	0
Bank15-Slot29	Empty	0	0	0
Bank15-Slot30	Empty	0	0	0
Bank15-Slot31	Empty	0	0	0
Bank15-Slot32	Empty	0	0	0
Bank15-Slot33	Empty	0	0	0
Bank15-Slot34	Empty	0	0	0
Bank15-Slot35	Empty	0	0	0
Bank15-Slot36	Empty	0	0	0
Bank15-Slot37	Empty	0	0	0
Bank15-Slot38	Empty	0	0	0
Bank15-Slot39	Empty	0	0	0
Bank15-Slot40	Empty	0	0	0
Bank15-Slot41	Empty	0	0	0
Bank15-Slot42	Empty	0	0	0
Bank15-Slot43	Empty	0	0	0
Bank15-Slot44	Empty	0	0	0
Bank15-Slot45	Empty	0	0	0
Bank15-Slot46	Empty	0	0	0
Bank16	Empty	0	0	0
Bank17	Mythslayer's Rucksack	151239	1	44
Bank17-Slot1	Empty	0	0	0
Bank17-Slot2	Empty	0	0	0
Bank17-Slot3	Empty	0	0	0
Bank17-Slot4	Empty	0	0	0
Bank17-Slot5	Empty	0	0	0
Bank17-Slot6	Empty	0	0	0
Bank17-Slot7	Empty	0	0	0
Bank17-Slot8	Empty	0	0	0
Bank17-Slot9	Empty	0	0	0
Bank17-Slot10	Empty	0	0	0
Bank17-Slot11	Empty	0	0	0
Bank17-Slot12	Empty	0	0	0
Bank17-Slot13	Empty	0	0	0
Bank17-Slot14	Empty	0	0	0
Bank17-Slot15	Empty	0	0	0
Bank17-Slot16	Empty	0	0	0
Bank17-Slot17	Empty	0	0	0
Bank17-Slot18	Empty	0	0	0
Bank17-Slot19	Empty	0	0	0
Bank17-Slot20	Empty	0	0	0
Bank17-Slot21	Empty	0	0	0
Bank17-Slot22	Empty	0	0	0
Bank17-Slot23	Empty	0	0	0
Bank17-Slot24	Empty	0	0	0
Bank17-Slot25	Empty	0	0	0
Bank17-Slot26	Empty	0	0	0
Bank17-Slot27	Empty	0	0	0
Bank17-Slot28	Empty	0	0	0
Bank17-Slot29	Empty	0	0	0
