Location	Name	ID	Count	Slots
General 6-Slot22-Slot6	Empty	0	0	0
General 6-Slot22-Slot7	Empty	0	0	0
General 6-Slot22-Slot8	Empty	0	0	0
General 6-Slot22-Slot9	Empty	0	0	0
General 6-Slot22-Slot10	Empty	0	0	0
General 6-Slot22-Slot11	Empty	0	0	0
General 6-Slot22-Slot12	Empty	0	0	0
General 6-Slot22-Slot13	Empty	0	0	0
General 6-Slot22-Slot14	Empty	0	0	0
General 6-Slot22-Slot15	Empty	0	0	0
General 6-Slot22-Slot16	Empty	0	0	0
General 6-Slot22-Slot17	Empty	0	0	0
General 6-Slot22-Slot18	Empty	0	0	0
General 6-Slot22-Slot19	Empty	0	0	0
General 6-Slot22-Slot20	Empty	0	0	0
General 6-Slot22-Slot21	Empty	0	0	0
General 6-Slot22-Slot22	Empty	0	0	0
General 6-Slot22-Slot23	Empty	0	0	0
General 6-Slot22-Slot24	Empty	0	0	0
General 6-Slot22-Slot25	Empty	0	0	0
General 6-Slot22-Slot26	Empty	0	0	0
General 6-Slot22-Slot27	Empty	0	0	0
General 6-Slot22-Slot28	Empty	0	0	0
General 6-Slot22-Slot29	Empty	0	0	0
General 6-Slot22-Slot30	Empty	0	0	0
General 6-Slot22-Slot31	Empty	0	0	0
General 6-Slot22-Slot32	Empty	0	0	0
General 6-Slot22-Slot33	Empty	0	0	0
General 6-Slot22-Slot34	Empty	0	0	0
General 6-Slot22-Slot35	Empty	0	0	0
General 6-Slot22-Slot36	Empty	0	0	0
General 6-Slot22-Slot37	Empty	0	0	0
General 6-Slot22-Slot38	Empty	0	0	0
General 6-Slot22-Slot39	Empty	0	0	0
General 6-Slot22-Slot40	Empty	0	0	0
General 6-Slot23	Empty	0	0	0
General 6-Slot24	Empty	0	0	0
General 6-Slot25	Emberquartz Slayer Source	171189	1	6
General 6-Slot26	Emberquartz Slayer Source	171189	1	6
General 6-Slot27	Emberquartz Slayer Source	171189	1	6
General 6-Slot28	Brilliant Scalewrought Bauble	173168	1	6
General 6-Slot29	Empty	0	0	0
General 6-Slot30	Natural Spices	81129	62	6
General 6-Slot31	Steel Ingot	81985	44	6
General 6-Slot32	Lumber Plank	81130	58	6
General 6-Slot33	Empty	0	0	0
General 6-Slot34	Empty	0	0	0
General 6-Slot35	Empty	0	0	0
General 6-Slot36	Sly Dexterous Shade Ring	173134	1	6
General 6-Slot36-Slot1	Empty	0	0	0
General 6-Slot36-Slot2	Empty	0	0	0
General 6-Slot36-Slot3	Empty	0	0	0
General 6-Slot37	Fabulous Facade of Festivities	171318	1	6
General 6-Slot37-Slot1	Empty	0	0	0
General 6-Slot37-Slot2	Empty	0	0	0
General 6-Slot37-Slot3	Empty	0	0	0
General 6-Slot38	Comrade's Cincture of Calamity	171336	1	6
General 6-Slot38-Slot1	Empty	0	0	0
General 6-Slot38-Slot2	Empty	0	0	0
General 6-Slot38-Slot3	Empty	0	0	0
General 6-Slot39	Empty	0	0	0
General 6-Slot40	Empty	0	0	0
General 6-Slot41	Empty	0	0	0
General 6-Slot42	Scalewrought Striker Blade	173757	1	6
General 6-Slot42-Slot1	Empty	0	0	0
General 6-Slot42-Slot2	Empty	0	0	0
General 6-Slot43	Empty	0	0	0
General 6-Slot44	Empty	0	0	0
General 6-Slot45	Empty	0	0	0
General 6-Slot46	Empty	0	0	0
General 6-Slot47	Empty	0	0	0
General 6-Slot48	Empty	0	0	0
General 6-Slot49	Empty	0	0	0
General 6-Slot50	Empty	0	0	0
General 6-Slot51	Empty	0	0	0
General 6-Slot52	Empty	0	0	0
General 7	Stormslayer's Chest	153962	1	52
General 7-Slot1	North Wing Key	28877	1	6
General 7-Slot2	Key of Repudiation	85999	1	6
General 7-Slot3	Acolyte's Strategy of the Selenelion	169185	1	6
General 7-Slot4	Blazing Euphoria Casting Fire	161643	1	6
General 7-Slot5	Acolyte's Assault of the Selenelion	169183	1	6
General 7-Slot6	Eye of Life	129883	1	6
General 7-Slot7	Devotee's Focus of the Harbinger	169770	1	6
General 7-Slot8	Heroic Focus of Uprising	170459	5	6
General 7-Slot9	Grandiose Earring of the Contracted	161698	1	6
General 7-Slot10	Covariant Engram	170289	1	6
General 7-Slot11	Covariant Engram	170289	1	6
General 7-Slot12	Grandiose Earring of the Contracted	161698	1	6
General 7-Slot13	Acolyte's Focus of the Selenelion	169191	2	6
General 7-Slot14	Devotee's Focus of the Selenelion	169192	7	6
General 7-Slot15	Devotee's Focus of Legacies Lost	151486	2	6
General 7-Slot16	Acolyte's Focus of Legacies Lost	151485	3	6
General 7-Slot17	Luclinite Attacker Source	167189	1	6
General 7-Slot18	Steely Stone of Buckling	171179	1	6
General 7-Slot19	Crystallized Velium Ore	163651	20	6
General 7-Slot20	Crystallized Precious Velium Ore	163797	5	6
General 7-Slot21	Ossified Bloodied Ore	166327	6	6
General 7-Slot22	Empty	0	0	0
General 7-Slot23	Acolyte's Focus of the Harbinger	169769	8	6
General 7-Slot24	Twinkling Hyperfiligreed Rune	52750	1	6
General 7-Slot25	Twinkling Hyperfiligreed Rune	52750	1	6
General 7-Slot26	Night Seeker's Backpack	164563	1	44
General 7-Slot26-Slot1	Empty	0	0	0
General 7-Slot26-Slot2	Empty	0	0	0
General 7-Slot26-Slot3	Empty	0	0	0
General 7-Slot26-Slot4	Empty	0	0	0
General 7-Slot26-Slot5	Empty	0	0	0
General 7-Slot26-Slot6	Empty	0	0	0
General 7-Slot26-Slot7	Empty	0	0	0
General 7-Slot26-Slot8	Empty	0	0	0
General 7-Slot26-Slot9	Empty	0	0	0
General 7-Slot26-Slot10	Empty	0	0	0
General 7-Slot26-Slot11	Empty	0	0	0
General 7-Slot26-Slot12	Empty	0	0	0
General 7-Slot26-Slot13	Empty	0	0	0
General 7-Slot26-Slot14	Empty	0	0	0
General 7-Slot26-Slot15	Empty	0	0	0
General 7-Slot26-Slot16	Empty	0	0	0
General 7-Slot26-Slot17	Empty	0	0	0
General 7-Slot26-Slot18	Empty	0	0	0
General 7-Slot26-Slot19	Empty	0	0	0
General 7-Slot26-Slot20	Empty	0	0	0
General 7-Slot26-Slot21	Empty	0	0	0
General 7-Slot26-Slot22	Empty	0	0	0
General 7-Slot26-Slot23	Empty	0	0	0
General 7-Slot26-Slot24	Empty	0	0	0
General 7-Slot26-Slot25	Empty	0	0	0
General 7-Slot26-Slot26	Empty	0	0	0
General 7-Slot26-Slot27	Empty	0	0	0
General 7-Slot26-Slot28	Empty	0	0	0
General 7-Slot26-Slot29	Empty	0	0	0
General 7-Slot26-Slot30	Empty	0	0	0
General 7-Slot26-Slot31	Empty	0	0	0
General 7-Slot26-Slot32	Empty	0	0	0
General 7-Slot26-Slot33	Empty	0	0	0
General 7-Slot26-Slot34	Empty	0	0	0
General 7-Slot26-Slot35	Empty	0	0	0
General 7-Slot26-Slot36	Empty	0	0	0
General 7-Slot26-Slot37	Empty	0	0	0
General 7-Slot26-Slot38	Empty	0	0	0
General 7-Slot26-Slot39	Empty	0	0	0
General 7-Slot26-Slot40	Empty	0	0	0
General 7-Slot26-Slot41	Empty	0	0	0
General 7-Slot26-Slot42	Empty	0	0	0
General 7-Slot26-Slot43	Empty	0	0	0
General 7-Slot26-Slot44	Empty	0	0	0
General 7-Slot27	Repaired Key of Forests	161901	1	6
General 7-Slot28	Repaired Key of Lava	161896	1	6
General 7-Slot29	Empty	0	0	0
General 7-Slot30	Gallant Focus of Fortitude	151983	1	6
General 7-Slot31	Bloomkeeper	175752	1	6
General 7-Slot31-Slot1	Harmonious Phantasmal Luclinite Gem of Striking	164568	1	6
General 7-Slot31-Slot2	Empty	0	0	0
General 7-Slot32	Baton of Rebellion	173953	1	6
General 7-Slot32-Slot1	Reactive Honed Gem of the Shackled	151785	1	6
General 7-Slot32-Slot2	Empty	0	0	0
General 7-Slot33	Empty	0	0	0
General 7-Slot34	Empty	0	0	0
General 7-Slot35	Empty	0	0	0
General 7-Slot36	Empty	0	0	0
General 7-Slot37	Empty	0	0	0
General 7-Slot38	Empty	0	0	0
General 7-Slot39	Empty	0	0	0
General 7-Slot40	Empty	0	0	0
General 7-Slot41	Empty	0	0	0
General 7-Slot42	Empty	0	0	0
General 7-Slot43	Empty	0	0	0
General 7-Slot44	Empty	0	0	0
General 7-Slot45	Empty	0	0	0
General 7-Slot46	Empty	0	0	0
General 7-Slot47	Empty	0	0	0
General 7-Slot48	Empty	0	0	0
General 7-Slot49	Empty	0	0	0
General 7-Slot50	Empty	0	0	0
General 7-Slot51	Empty	0	0	0
General 7-Slot52	Empty	0	0	0
General 8	Nightslayer's Chest	164562	1	48
General 8-Slot1	Globe of Dancing Flame	29147	1	6
General 8-Slot1-Slot1	Empty	0	0	0
General 8-Slot1-Slot2	Empty	0	0	0
General 8-Slot2	Tungsten Ore	34246	15	6
General 8-Slot3	Sylra's Trinket	167169	1	6
General 8-Slot4	Empty	0	0	0
General 8-Slot5	Overseer Collection Item Dispenser Fragment	133773	5	6
General 8-Slot6	Overseer Collection Item Dispenser Fragment	133773	100	6
General 8-Slot7	Spectral Luclinite Arcane Staff	169967	1	6
General 8-Slot7-Slot1	Empty	0	0	0
General 8-Slot7-Slot2	Empty	0	0	0
General 8-Slot7-Slot3	Empty	0	0	0
General 8-Slot7-Slot4	Empty	0	0	0
General 8-Slot7-Slot5	Empty	0	0	0
General 8-Slot8	Blade of Jade Ornament	102967	1	6
General 8-Slot9	Metamorph: Jade Prowler Cub	102970	1	6
General 8-Slot10	Tormented Lere	167369	1	6
General 8-Slot11	Mound of Living Stone	29146	1	6
General 8-Slot11-Slot1	Empty	0	0	0
General 8-Slot12	Visage of the Hooded Scrykin	40642	1	6
General 8-Slot13	Staff of Viral Flux	127554	1	6
General 8-Slot13-Slot1	Empty	0	0	0
General 8-Slot13-Slot2	Empty	0	0	0
General 8-Slot13-Slot3	Empty	0	0	0
General 8-Slot14	Rallos Zek Devotee's Casting Ice	164546	1	6
General 8-Slot15	Rallos Zek Acolyte's Casting Ice	164535	1	6
General 8-Slot16	Summoned: Nepeta Mint Tea	109888	8	6
General 8-Slot17	Acolyte's Enhancement of the Selenelion	109568	1	6
General 8-Slot18	Spirit Drinker's Coating	86647	1	6
General 8-Slot19	Spectral Luclinite Flameweaver Robe	169891	1	6
General 8-Slot19-Slot1	Empty	0	0	0
General 8-Slot19-Slot2	Empty	0	0	0
General 8-Slot19-Slot3	Extra Planar Potential Shard	148442	1	6
General 8-Slot19-Slot4	Empty	0	0	0
General 8-Slot20	Staff of Elemental Mastery: Water	11569	1	6
General 8-Slot20-Slot1	Empty	0	0	0
General 8-Slot20-Slot2	Empty	0	0	0
General 8-Slot21	Empty	0	0	0
General 8-Slot22	Class XXI Augmentation Distiller	47021	40	6
General 8-Slot23	Bifold Focus of the Evil Eye	133708	1	6
General 8-Slot24	Mirror Fragment of Anashti Sul	69478	1	6
General 8-Slot25	Valia's Unyielding Bravery	86648	1	6
General 8-Slot26	Cauldron of Endless Abundance III	109884	1	6
General 8-Slot27	Painting: Haunting Laughter	107972	1	6
General 8-Slot28	Covariant Engram	170289	1	6
General 8-Slot29	Covariant Engram	170289	1	6
General 8-Slot30	Covariant Engram	170289	1	6
General 8-Slot31	Zueria Slide: Skyfire	146382	1	6
General 8-Slot31-Slot1	Empty	0	0	0
General 8-Slot31-Slot2	Empty	0	0	0
General 8-Slot31-Slot3	Empty	0	0	0
General 8-Slot32	Pearl	10024	787	6
General 8-Slot33	Spectral Focus	159889	18	6
General 8-Slot34	Summoned: Darkshine Staff	109889	1	6
General 8-Slot35	Sorcerer's Blade	87953	1	6
General 8-Slot35-Slot1	Empty	0	0	0
General 8-Slot35-Slot2	Empty	0	0	0
General 8-Slot36	Aureate Skeleton Key	89489	1	6
General 8-Slot37	Main-Gauche of Obsolescence	169757	1	6
General 8-Slot37-Slot1	Empty	0	0	0
General 8-Slot37-Slot2	Empty	0	0	0
General 8-Slot38	Cauldron of Endless Abundance III	109884	1	6
General 8-Slot39	Spectral Focus	159889	20	6
General 8-Slot40	Crystal Mana Tonic	164272	10	6
General 8-Slot41	Empty	0	0	0
General 8-Slot42	Empty	0	0	0
General 8-Slot43	Empty	0	0	0
General 8-Slot44	Empty	0	0	0
General 8-Slot45	Class XII Augmentation Distiller	47012	99	6
General 8-Slot46	Empty	0	0	0
General 8-Slot47	Writing Ink	81132	52	6
General 8-Slot48	Nightslayer's Rucksack	164565	1	42
General 8-Slot48-Slot1	Empty	0	0	0
General 8-Slot48-Slot2	Empty	0	0	0
General 8-Slot48-Slot3	Empty	0	0	0
General 8-Slot48-Slot4	Empty	0	0	0
General 8-Slot48-Slot5	Empty	0	0	0
General 8-Slot48-Slot6	Empty	0	0	0
General 8-Slot48-Slot7	Empty	0	0	0
General 8-Slot48-Slot8	Empty	0	0	0
General 8-Slot48-Slot9	Empty	0	0	0
General 8-Slot48-Slot10	Empty	0	0	0
General 8-Slot48-Slot11	Empty	0	0	0
General 8-Slot48-Slot12	Empty	0	0	0
General 8-Slot48-Slot13	Empty	0	0	0
General 8-Slot48-Slot14	Empty	0	0	0
General 8-Slot48-Slot15	Empty	0	0	0
General 8-Slot48-Slot16	Empty	0	0	0
General 8-Slot48-Slot17	Empty	0	0	0
General 8-Slot48-Slot18	Empty	0	0	0
General 8-Slot48-Slot19	Empty	0	0	0
General 8-Slot48-Slot20	Empty	0	0	0
General 8-Slot48-Slot21	Empty	0	0	0
General 8-Slot48-Slot22	Empty	0	0	0
General 8-Slot48-Slot23	Empty	0	0	0
General 8-Slot48-Slot24	Empty	0	0	0
General 8-Slot48-Slot25	Empty	0	0	0
General 8-Slot48-Slot26	Empty	0	0	0
General 8-Slot48-Slot27	Empty	0	0	0
General 8-Slot48-Slot28	Empty	0	0	0
General 8-Slot48-Slot29	Empty	0	0	0
General 8-Slot48-Slot30	Empty	0	0	0
General 8-Slot48-Slot31	Empty	0	0	0
General 8-Slot48-Slot32	Empty	0	0	0
General 8-Slot48-Slot33	Empty	0	0	0
General 8-Slot48-Slot34	Empty	0	0	0
General 8-Slot48-Slot35	Empty	0	0	0
General 8-Slot48-Slot36	Empty	0	0	0
General 8-Slot48-Slot37	Empty	0	0	0
General 8-Slot48-Slot38	Empty	0	0	0
General 8-Slot48-Slot39	Empty	0	0	0
General 8-Slot48-Slot40	Empty	0	0	0
General 8-Slot48-Slot41	Empty	0	0	0
General 8-Slot48-Slot42	Empty	0	0	0
General 9	Stormslayer's Backpack	153978	1	48
General 9-Slot1	Voidstone Ore Powder	170311	1	6
General 9-Slot2	Mambatali's Fancy Toothpick	173161	1	6
General 9-Slot2-Slot1	Empty	0	0	0
General 9-Slot2-Slot2	Empty	0	0	0
General 9-Slot2-Slot3	Empty	0	0	0
General 9-Slot3	Power Core of Uprising	170452	1	6
General 9-Slot4	Empty	0	0	0
General 9-Slot5	Empty	0	0	0
General 9-Slot6	Empty	0	0	0
General 9-Slot7	Empty	0	0	0
General 9-Slot8	Empty	0	0	0
General 9-Slot9	Knuckles of Uprising	173552	1	6
General 9-Slot9-Slot1	Empty	0	0	0
General 9-Slot9-Slot2	Empty	0	0	0
General 9-Slot10	Empty	0	0	0
General 9-Slot11	Empty	0	0	0
General 9-Slot12	Empty	0	0	0
General 9-Slot13	Empty	0	0	0
General 9-Slot14	Empty	0	0	0
General 9-Slot15	Empty	0	0	0
General 9-Slot16	Empty	0	0	0
General 9-Slot17	Empty	0	0	0
General 9-Slot18	Empty	0	0	0
General 9-Slot19	Adventurer's Stone	41000	1	6
General 9-Slot20	Empty	0	0	0
General 9-Slot21	Empty	0	0	0
General 9-Slot22	Extra Planar Potential Shard	148442	1	6
General 9-Slot23	Extra Planar Potential Shard	148442	1	6
General 9-Slot24	Extra Planar Potential Shard	148442	1	6
General 9-Slot25	Empty	0	0	0
General 9-Slot26	Empty	0	0	0
General 9-Slot27	Dragonbrood Wristguard of Uprising	173499	1	6
General 9-Slot27-Slot1	Empty	0	0	0
General 9-Slot27-Slot2	Empty	0	0	0
General 9-Slot27-Slot3	Extra Planar Potential Shard	148442	1	6
General 9-Slot27-Slot4	Empty	0	0	0
General 9-Slot28	Dragonbrood Leggings of the Shackled	173304	1	6
General 9-Slot28-Slot1	Empty	0	0	0
General 9-Slot28-Slot2	Empty	0	0	0
General 9-Slot28-Slot3	Extra Planar Potential Shard	148442	1	6
General 9-Slot28-Slot4	Empty	0	0	0
General 9-Slot29	Empty	0	0	0
General 9-Slot30	Empty	0	0	0
General 9-Slot31	Empty	0	0	0
General 9-Slot32	Empty	0	0	0
General 9-Slot33	Empty	0	0	0
General 9-Slot34	Empty	0	0	0
General 9-Slot35	Empty	0	0	0
General 9-Slot36	Empty	0	0	0
General 9-Slot37	Empty	0	0	0
General 9-Slot38	Empty	0	0	0
General 9-Slot39	Empty	0	0	0
General 9-Slot40	Empty	0	0	0
General 9-Slot41	Shadow Slayer's Backpack	168043	1	42
General 9-Slot41-Slot1	Empty	0	0	0
General 9-Slot41-Slot2	Empty	0	0	0
General 9-Slot41-Slot3	Empty	0	0	0
General 9-Slot41-Slot4	Empty	0	0	0
General 9-Slot41-Slot5	Empty	0	0	0
General 9-Slot41-Slot6	Empty	0	0	0
General 9-Slot41-Slot7	Empty	0	0	0
General 9-Slot41-Slot8	Empty	0	0	0
General 9-Slot41-Slot9	Empty	0	0	0
General 9-Slot41-Slot10	Empty	0	0	0
General 9-Slot41-Slot11	Empty	0	0	0
General 9-Slot41-Slot12	Empty	0	0	0
General 9-Slot41-Slot13	Empty	0	0	0
General 9-Slot41-Slot14	Empty	0	0	0
General 9-Slot41-Slot15	Empty	0	0	0
General 9-Slot41-Slot16	Empty	0	0	0
General 9-Slot41-Slot17	Empty	0	0	0
General 9-Slot41-Slot18	Empty	0	0	0
General 9-Slot41-Slot19	Empty	0	0	0
General 9-Slot41-Slot20	Empty	0	0	0
General 9-Slot41-Slot21	Empty	0	0	0
General 9-Slot41-Slot22	Empty	0	0	0
General 9-Slot41-Slot23	Empty	0	0	0
General 9-Slot41-Slot24	Empty	0	0	0
General 9-Slot41-Slot25	Empty	0	0	0
General 9-Slot41-Slot26	Empty	0	0	0
General 9-Slot41-Slot27	Empty	0	0	0
General 9-Slot41-Slot28	Empty	0	0	0
General 9-Slot41-Slot29	Empty	0	0	0
General 9-Slot41-Slot30	Empty	0	0	0
General 9-Slot41-Slot31	Empty	0	0	0
General 9-Slot41-Slot32	Empty	0	0	0
General 9-Slot41-Slot33	Empty	0	0	0
General 9-Slot41-Slot34	Empty	0	0	0
General 9-Slot41-Slot35	Empty	0	0	0
General 9-Slot41-Slot36	Empty	0	0	0
General 9-Slot41-Slot37	Empty	0	0	0
General 9-Slot41-Slot38	Empty	0	0	0
General 9-Slot41-Slot39	Empty	0	0	0
General 9-Slot41-Slot40	Empty	0	0	0
General 9-Slot41-Slot41	Empty	0	0	0
General 9-Slot41-Slot42	Empty	0	0	0
General 9-Slot42	Mythslayer's Rucksack	151239	1	44
General 9-Slot42-Slot1	Empty	0	0	0
General 9-Slot42-Slot2	Empty	0	0	0
General 9-Slot42-Slot3	Empty	0	0	0
General 9-Slot42-Slot4	Empty	0	0	0
General 9-Slot42-Slot5	Empty	0	0	0
General 9-Slot42-Slot6	Empty	0	0	0
General 9-Slot42-Slot7	Empty	0	0	0
General 9-Slot42-Slot8	Empty	0	0	0
General 9-Slot42-Slot9	Empty	0	0	0
General 9-Slot42-Slot10	Empty	0	0	0
General 9-Slot42-Slot11	Empty	0	0	0
General 9-Slot42-Slot12	Empty	0	0	0
General 9-Slot42-Slot13	Empty	0	0	0
General 9-Slot42-Slot14	Empty	0	0	0
General 9-Slot42-Slot15	Empty	0	0	0
General 9-Slot42-Slot16	Empty	0	0	0
General 9-Slot42-Slot17	Empty	0	0	0
General 9-Slot42-Slot18	Empty	0	0	0
General 9-Slot42-Slot19	Empty	0	0	0
General 9-Slot42-Slot20	Empty	0	0	0
General 9-Slot42-Slot21	Empty	0	0	0
General 9-Slot42-Slot22	Empty	0	0	0
General 9-Slot42-Slot23	Empty	0	0	0
General 9-Slot42-Slot24	Empty	0	0	0
General 9-Slot42-Slot25	Empty	0	0	0
General 9-Slot42-Slot26	Empty	0	0	0
General 9-Slot42-Slot27	Empty	0	0	0
General 9-Slot42-Slot28	Empty	0	0	0
General 9-Slot42-Slot29	Empty	0	0	0
General 9-Slot42-Slot30	Empty	0	0	0
General 9-Slot42-Slot31	Empty	0	0	0
General 9-Slot42-Slot32	Empty	0	0	0
General 9-Slot42-Slot33	Empty	0	0	0
General 9-Slot42-Slot34	Empty	0	0	0
General 9-Slot42-Slot35	Empty	0	0	0
General 9-Slot42-Slot36	Empty	0	0	0
General 9-Slot42-Slot37	Empty	0	0	0
General 9-Slot42-Slot38	Empty	0	0	0
General 9-Slot42-Slot39	Empty	0	0	0
General 9-Slot42-Slot40	Empty	0	0	0
General 9-Slot42-Slot41	Empty	0	0	0
General 9-Slot42-Slot42	Empty	0	0	0
General 9-Slot42-Slot43	Empty	0	0	0
General 9-Slot42-Slot44	Empty	0	0	0
General 9-Slot43	Empty	0	0	0
General 9-Slot44	Empty	0	0	0
General 9-Slot45	Empty	0	0	0
General 9-Slot46	Empty	0	0	0
General 9-Slot47	Empty	0	0	0
General 9-Slot48	Character Transfer Token	42299	1	6
General 10	Sealed Riven Arcana Slayer Source	175194	1	6
General 11	Empty	0	0	0
General 12	Empty	0	0	0
Held	Empty	0	0	0
Bank1	Laurion Inn Hope Chest	171975	1	46
Bank1-Slot1	Velium Wood Chisel	164490	1	6
Bank1-Slot2	Pliers	152401	1	6
Bank1-Slot3	Hickory Handled Shears	65259	1	6
Bank1-Slot4	Smithy Hammer	10489	1	6
Bank1-Slot5	Laminator Blade	96488	1	6
Bank1-Slot6	Bayle's Delight	9759	11	6
Bank1-Slot7	Spell Research Kit	93492	1	10
Bank1-Slot7-Slot1	Empty	0	0	0
Bank1-Slot7-Slot2	Empty	0	0	0
Bank1-Slot7-Slot3	Empty	0	0	0
Bank1-Slot7-Slot4	Empty	0	0	0
Bank1-Slot7-Slot5	Empty	0	0	0
Bank1-Slot7-Slot6	Empty	0	0	0
Bank1-Slot7-Slot7	Empty	0	0	0
Bank1-Slot7-Slot8	Empty	0	0	0
Bank1-Slot7-Slot9	Empty	0	0	0
Bank1-Slot7-Slot10	Empty	0	0	0
Bank1-Slot8	Expert Smith Trophy	95054	1	6
Bank1-Slot8-Slot1	Empty	0	0	0
Bank1-Slot9	Empty	0	0	0
Bank1-Slot10	Empty	0	0	0
Bank1-Slot11	Empty	0	0	0
Bank1-Slot12	Empty	0	0	0
Bank1-Slot13	Empty	0	0	0
Bank1-Slot14	Empty	0	0	0
Bank1-Slot15	Empty	0	0	0
Bank1-Slot16	Empty	0	0	0
Bank1-Slot17	Empty	0	0	0
Bank1-Slot18	Empty	0	0	0
Bank1-Slot19	Empty	0	0	0
Bank1-Slot20	Empty	0	0	0
Bank1-Slot21	Empty	0	0	0
Bank1-Slot22	Empty	0	0	0
Bank1-Slot23	Empty	0	0	0
Bank1-Slot24	Empty	0	0	0
Bank1-Slot25	Empty	0	0	0
Bank1-Slot26	Empty	0	0	0
Bank1-Slot27	Empty	0	0	0
Bank1-Slot28	Empty	0	0	0
Bank1-Slot29	Empty	0	0	0
Bank1-Slot30	Empty	0	0	0
Bank1-Slot31	Empty	0	0	0
Bank1-Slot32	Empty	0	0	0
Bank1-Slot33	Empty	0	0	0
Bank1-Slot34	Empty	0	0	0
Bank1-Slot35	Empty	0	0	0
Bank1-Slot36	Empty	0	0	0
Bank1-Slot37	Empty	0	0	0
Bank1-Slot38	Empty	0	0	0
Bank1-Slot39	Empty	0	0	0
Bank1-Slot40	Empty	0	0	0
Bank1-Slot41	Empty	0	0	0
Bank1-Slot42	Empty	0	0	0
Bank1-Slot43	Empty	0	0	0
Bank1-Slot44	Empty	0	0	0
Bank1-Slot45	Empty	0	0	0
Bank1-Slot46	Empty	0	0	0
Bank2	Backpack*	32601	1	8
Bank2-Slot1	Filleting Knife	9753	1	6
Bank2-Slot2	Whittling Blade	8085	1	6
Bank2-Slot3	Dairy Spoon	9727	1	6
Bank2-Slot4	Pot	13432	1	6
Bank2-Slot5	Square Cut Tool	95826	1	6
Bank2-Slot6	Cream	9726	6	6
Bank2-Slot7	Bandages*	21779	20	6
Bank2-Slot8	Pliers	152401	1	6
Bank3	Nightslayer's Satchel	164564	1	40
Bank3-Slot1	Journeyman Tailor Trophy	95067	1	6
Bank3-Slot1-Slot1	Empty	0	0	0
Bank3-Slot2	Simple Sewing Needle	34914	1	6
Bank3-Slot3	Sculpting Tools	21625	1	6
Bank3-Slot4	Skinning Knife	21565	1	6
Bank3-Slot5	Non-Stick Frying Pan	8174	1	6
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Clay Flinger's Loop	95049	1	6
Bank3-Slot7-Slot1	Empty	0	0	0
Bank3-Slot8	Master Brewer Trophy	95020	1	6
Bank3-Slot8-Slot1	Empty	0	0	0
Bank3-Slot9	Marquise Cut Tool	95832	1	6
Bank3-Slot10	Sewing Needle	10064	1	6
Bank3-Slot11	Chisel Set	54000	1	6
Bank3-Slot12	Empty	0	0	0
Bank3-Slot13	Velium Smithy Hammer	10425	1	6
Bank3-Slot14	Master Baker Trophy	95013	1	6
Bank3-Slot14-Slot1	Empty	0	0	0
Bank3-Slot15	Journeyman Fletcher Trophy	95025	1	6
Bank3-Slot15-Slot1	Empty	0	0	0
Bank3-Slot16	Planing Tool	8086	1	6
Bank3-Slot17	Ry`Gorr Parley Totem	164487	1	6
Bank3-Slot18	Elm Handled Shears	65260	1	6
Bank3-Slot19	Empty	0	0	0
Bank3-Slot20	Empty	0	0	0
Bank3-Slot21	Empty	0	0	0
Bank3-Slot22	Empty	0	0	0
Bank3-Slot23	Empty	0	0	0
Bank3-Slot24	Empty	0	0	0
Bank3-Slot25	Empty	0	0	0
Bank3-Slot26	Empty	0	0	0
Bank3-Slot27	Empty	0	0	0
Bank3-Slot28	Empty	0	0	0
Bank3-Slot29	Empty	0	0	0
Bank3-Slot30	Empty	0	0	0
Bank3-Slot31	Empty	0	0	0
Bank3-Slot32	Empty	0	0	0
Bank3-Slot33	Empty	0	0	0
Bank3-Slot34	Empty	0	0	0
Bank3-Slot35	Empty	0	0	0
Bank3-Slot36	Empty	0	0	0
Bank3-Slot37	Empty	0	0	0
Bank3-Slot38	Empty	0	0	0
Bank3-Slot39	Empty	0	0	0
Bank3-Slot40	Empty	0	0	0
Bank4	Iced Rucksack	164984	1	40
Bank4-Slot1	Empty	0	0	0
Bank4-Slot2	Empty	0	0	0
Bank4-Slot3	Empty	0	0	0
Bank4-Slot4	Empty	0	0	0
Bank4-Slot5	Empty	0	0	0
Bank4-Slot6	Empty	0	0	0
Bank4-Slot7	Empty	0	0	0
Bank4-Slot8	Empty	0	0	0
Bank4-Slot9	Empty	0	0	0
Bank4-Slot10	Empty	0	0	0
Bank4-Slot11	Empty	0	0	0
Bank4-Slot12	Empty	0	0	0
Bank4-Slot13	Empty	0	0	0
Bank4-Slot14	Empty	0	0	0
Bank4-Slot15	Empty	0	0	0
Bank4-Slot16	Empty	0	0	0
Bank4-Slot17	Empty	0	0	0
Bank4-Slot18	Empty	0	0	0
Bank4-Slot19	Empty	0	0	0
Bank4-Slot20	Empty	0	0	0
Bank4-Slot21	Empty	0	0	0
Bank4-Slot22	Empty	0	0	0
Bank4-Slot23	Empty	0	0	0
Bank4-Slot24	Empty	0	0	0
Bank4-Slot25	Empty	0	0	0
Bank4-Slot26	Empty	0	0	0
Bank4-Slot27	Empty	0	0	0
Bank4-Slot28	Empty	0	0	0
Bank4-Slot29	Empty	0	0	0
Bank4-Slot30	Empty	0	0	0
Bank4-Slot31	Empty	0	0	0
Bank4-Slot32	Empty	0	0	0
